PurchaseOrderID,MaterialID,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,UnitCost,TotalCost,Status
PO000662,M16,S03,Vindhya Herb Traders,2023-12-11,2023-12-26,2023-12-26,50,290.0,14500.0,Delivered On Time
PO000663,M16,S03,Vindhya Herb Traders,2024-01-01,2024-01-16,2024-01-16,50,290.0,14500.0,Delivered On Time
PO000664,M16,S03,Vindhya Herb Traders,2024-01-22,2024-02-06,2024-02-06,40,290.0,11600.0,Delivered On Time
PO000665,M16,S03,Vindhya Herb Traders,2024-02-12,2024-02-27,2024-02-27,50,290.0,14500.0,Delivered On Time
PO000666,M16,S03,Vindhya Herb Traders,2024-03-04,2024-03-19,2024-03-19,40,290.0,11600.0,Delivered On Time
PO000667,M16,S03,Vindhya Herb Traders,2024-03-25,2024-04-09,2024-04-09,40,290.0,11600.0,Delivered On Time
PO000668,M16,S03,Vindhya Herb Traders,2024-04-15,2024-04-30,2024-04-30,50,290.0,14500.0,Delivered On Time
PO000669,M16,S03,Vindhya Herb Traders,2024-05-13,2024-05-28,2024-05-28,50,290.0,14500.0,Delivered On Time
PO000670,M16,S03,Vindhya Herb Traders,2024-06-10,2024-06-25,2024-06-25,50,290.0,14500.0,Delivered On Time
PO000671,M16,S03,Vindhya Herb Traders,2024-07-08,2024-07-23,2024-07-23,50,290.0,14500.0,Delivered On Time
PO000672,M16,S03,Vindhya Herb Traders,2024-07-29,2024-08-13,2024-08-13,40,290.0,11600.0,Delivered On Time
PO000673,M16,S03,Vindhya Herb Traders,2024-08-12,2024-08-27,2024-08-27,40,290.0,11600.0,Delivered On Time
PO000674,M16,S03,Vindhya Herb Traders,2024-08-26,2024-09-10,2024-09-10,40,290.0,11600.0,Delivered On Time
PO000675,M16,S03,Vindhya Herb Traders,2024-09-09,2024-09-24,2024-09-24,50,290.0,14500.0,Delivered On Time
PO000676,M16,S03,Vindhya Herb Traders,2024-10-07,2024-10-22,2024-10-22,40,290.0,11600.0,Delivered On Time
PO000677,M16,S03,Vindhya Herb Traders,2024-10-28,2024-11-12,2024-11-12,50,290.0,14500.0,Delivered On Time
PO000678,M16,S03,Vindhya Herb Traders,2024-12-02,2024-12-17,2024-12-17,40,290.0,11600.0,Delivered On Time
PO000679,M17,S03,Vindhya Herb Traders,2022-01-03,2022-01-18,2022-01-18,40,310.0,12400.0,Delivered On Time
PO000680,M17,S03,Vindhya Herb Traders,2022-02-14,2022-03-01,2022-03-01,40,310.0,12400.0,Delivered On Time
PO000681,M17,S03,Vindhya Herb Traders,2022-03-28,2022-04-12,2022-04-12,40,310.0,12400.0,Delivered On Time
PO000682,M17,S03,Vindhya Herb Traders,2022-05-09,2022-05-24,2022-05-24,40,310.0,12400.0,Delivered On Time
PO000683,M17,S03,Vindhya Herb Traders,2022-06-27,2022-07-12,2022-07-12,40,310.0,12400.0,Delivered On Time
PO000684,M17,S03,Vindhya Herb Traders,2022-08-08,2022-08-23,2022-08-23,50,310.0,15500.0,Delivered On Time
PO000685,M17,S03,Vindhya Herb Traders,2022-09-05,2022-09-20,2022-09-20,40,310.0,12400.0,Delivered On Time
PO000686,M17,S03,Vindhya Herb Traders,2022-09-26,2022-10-11,2022-10-11,60,310.0,18600.0,Delivered On Time
PO000687,M17,S03,Vindhya Herb Traders,2022-10-10,2022-10-25,2022-10-25,50,310.0,15500.0,Delivered On Time
PO000688,M17,S03,Vindhya Herb Traders,2022-10-24,2022-11-08,2022-11-08,40,310.0,12400.0,Delivered On Time
PO000689,M17,S03,Vindhya Herb Traders,2022-11-07,2022-11-22,2022-11-22,50,310.0,15500.0,Delivered On Time
PO000690,M17,S03,Vindhya Herb Traders,2022-11-21,2022-12-06,2022-12-13,40,310.0,12400.0,Delivered Late
PO000691,M17,S03,Vindhya Herb Traders,2022-12-12,2022-12-27,2022-12-27,60,310.0,18600.0,Delivered On Time
PO000692,M17,S03,Vindhya Herb Traders,2023-01-02,2023-01-17,2023-01-17,60,310.0,18600.0,Delivered On Time
PO000693,M17,S03,Vindhya Herb Traders,2023-02-13,2023-02-28,2023-02-28,40,310.0,12400.0,Delivered On Time
PO000694,M17,S03,Vindhya Herb Traders,2023-03-27,2023-04-11,2023-04-18,40,310.0,12400.0,Delivered Late
PO000695,M17,S03,Vindhya Herb Traders,2023-05-08,2023-05-23,2023-05-23,40,310.0,12400.0,Delivered On Time
PO000696,M17,S03,Vindhya Herb Traders,2023-06-12,2023-06-27,2023-06-27,40,310.0,12400.0,Delivered On Time
PO000697,M17,S03,Vindhya Herb Traders,2023-07-24,2023-08-08,2023-08-08,40,310.0,12400.0,Delivered On Time
PO000698,M17,S03,Vindhya Herb Traders,2023-08-28,2023-09-12,2023-09-12,50,310.0,15500.0,Delivered On Time
PO000699,M17,S03,Vindhya Herb Traders,2023-09-18,2023-10-03,2023-10-03,50,310.0,15500.0,Delivered On Time
PO000700,M17,S03,Vindhya Herb Traders,2023-10-02,2023-10-17,2023-10-17,50,310.0,15500.0,Delivered On Time
PO000701,M17,S03,Vindhya Herb Traders,2023-10-16,2023-10-31,2023-10-31,60,310.0,18600.0,Delivered On Time
PO000702,M17,S03,Vindhya Herb Traders,2023-11-06,2023-11-21,2023-11-21,50,310.0,15500.0,Delivered On Time
PO000703,M17,S03,Vindhya Herb Traders,2023-11-20,2023-12-05,2023-12-05,50,310.0,15500.0,Delivered On Time
PO000704,M17,S03,Vindhya Herb Traders,2023-12-11,2023-12-26,2023-12-26,50,310.0,15500.0,Delivered On Time
PO000705,M17,S03,Vindhya Herb Traders,2023-12-25,2024-01-09,2024-01-09,40,310.0,12400.0,Delivered On Time
PO000706,M17,S03,Vindhya Herb Traders,2024-01-15,2024-01-30,2024-01-30,40,310.0,12400.0,Delivered On Time
PO000707,M17,S03,Vindhya Herb Traders,2024-02-19,2024-03-05,2024-03-05,40,310.0,12400.0,Delivered On Time
PO000708,M17,S03,Vindhya Herb Traders,2024-03-18,2024-04-02,2024-04-02,40,310.0,12400.0,Delivered On Time
PO000709,M17,S03,Vindhya Herb Traders,2024-04-22,2024-05-07,2024-05-07,40,310.0,12400.0,Delivered On Time
PO000710,M17,S03,Vindhya Herb Traders,2024-05-20,2024-06-04,2024-06-04,40,310.0,12400.0,Delivered On Time
PO000711,M17,S03,Vindhya Herb Traders,2024-06-17,2024-07-02,2024-07-02,40,310.0,12400.0,Delivered On Time
PO000712,M17,S03,Vindhya Herb Traders,2024-07-22,2024-08-06,2024-08-06,40,310.0,12400.0,Delivered On Time
PO000713,M17,S03,Vindhya Herb Traders,2024-08-19,2024-09-03,2024-09-03,40,310.0,12400.0,Delivered On Time
PO000714,M17,S03,Vindhya Herb Traders,2024-09-09,2024-09-24,2024-09-24,50,310.0,15500.0,Delivered On Time
PO000715,M17,S03,Vindhya Herb Traders,2024-09-23,2024-10-08,2024-10-08,50,310.0,15500.0,Delivered On Time
PO000716,M17,S03,Vindhya Herb Traders,2024-10-07,2024-10-22,2024-10-22,50,310.0,15500.0,Delivered On Time
PO000717,M17,S03,Vindhya Herb Traders,2024-10-21,2024-11-05,2024-11-05,40,310.0,12400.0,Delivered On Time
PO000718,M17,S03,Vindhya Herb Traders,2024-11-04,2024-11-19,2024-11-19,50,310.0,15500.0,Delivered On Time
PO000719,M17,S03,Vindhya Herb Traders,2024-12-02,2024-12-17,2024-12-17,40,310.0,12400.0,Delivered On Time
PO000720,M18,S03,Vindhya Herb Traders,2022-01-17,2022-02-01,2022-02-01,30,400.0,12000.0,Delivered On Time
PO000721,M18,S03,Vindhya Herb Traders,2022-03-07,2022-03-22,2022-03-22,30,400.0,12000.0,Delivered On Time
PO000722,M18,S03,Vindhya Herb Traders,2022-04-18,2022-05-03,2022-05-03,30,400.0,12000.0,Delivered On Time
PO000723,M18,S03,Vindhya Herb Traders,2022-05-30,2022-06-14,2022-06-14,30,400.0,12000.0,Delivered On Time
PO000724,M18,S03,Vindhya Herb Traders,2022-07-11,2022-07-26,2022-07-26,30,400.0,12000.0,Delivered On Time
PO000725,M18,S03,Vindhya Herb Traders,2022-08-22,2022-09-06,2022-09-06,30,400.0,12000.0,Delivered On Time
PO000726,M18,S03,Vindhya Herb Traders,2022-09-12,2022-09-27,2022-10-04,30,400.0,12000.0,Delivered Late
PO000727,M18,S03,Vindhya Herb Traders,2022-10-03,2022-10-18,2022-10-18,30,400.0,12000.0,Delivered On Time
PO000728,M18,S03,Vindhya Herb Traders,2022-10-17,2022-11-01,2022-11-01,40,400.0,16000.0,Delivered On Time
PO000729,M18,S03,Vindhya Herb Traders,2022-10-31,2022-11-15,2022-11-15,30,400.0,12000.0,Delivered On Time
PO000730,M18,S03,Vindhya Herb Traders,2022-11-14,2022-11-29,2022-11-29,30,400.0,12000.0,Delivered On Time
PO000731,M18,S03,Vindhya Herb Traders,2022-12-05,2022-12-20,2022-12-20,30,400.0,12000.0,Delivered On Time
PO000732,M18,S03,Vindhya Herb Traders,2022-12-26,2023-01-10,2023-01-10,30,400.0,12000.0,Delivered On Time
PO000733,M18,S03,Vindhya Herb Traders,2023-01-16,2023-01-31,2023-01-31,30,400.0,12000.0,Delivered On Time
PO000734,M18,S03,Vindhya Herb Traders,2023-02-27,2023-03-14,2023-03-14,30,400.0,12000.0,Delivered On Time
PO000735,M18,S03,Vindhya Herb Traders,2023-04-17,2023-05-02,2023-05-02,30,400.0,12000.0,Delivered On Time
PO000736,M18,S03,Vindhya Herb Traders,2023-05-22,2023-06-06,2023-06-06,20,400.0,8000.0,Delivered On Time
PO000737,M18,S03,Vindhya Herb Traders,2023-06-19,2023-07-04,2023-07-04,30,400.0,12000.0,Delivered On Time
PO000738,M18,S03,Vindhya Herb Traders,2023-08-07,2023-08-22,2023-08-22,30,400.0,12000.0,Delivered On Time
PO000739,M18,S03,Vindhya Herb Traders,2023-08-28,2023-09-12,2023-09-12,30,400.0,12000.0,Delivered On Time
PO000740,M18,S03,Vindhya Herb Traders,2023-09-18,2023-10-03,2023-10-03,30,400.0,12000.0,Delivered On Time
PO000741,M18,S03,Vindhya Herb Traders,2023-10-02,2023-10-17,2023-10-17,30,400.0,12000.0,Delivered On Time
PO000742,M18,S03,Vindhya Herb Traders,2023-10-16,2023-10-31,2023-10-31,30,400.0,12000.0,Delivered On Time
PO000743,M18,S03,Vindhya Herb Traders,2023-11-06,2023-11-21,2023-11-21,40,400.0,16000.0,Delivered On Time
PO000744,M18,S03,Vindhya Herb Traders,2023-11-27,2023-12-12,2023-12-12,30,400.0,12000.0,Delivered On Time
PO000745,M18,S03,Vindhya Herb Traders,2023-12-11,2023-12-26,2023-12-26,30,400.0,12000.0,Delivered On Time
PO000746,M18,S03,Vindhya Herb Traders,2024-01-01,2024-01-16,2024-01-23,40,400.0,16000.0,Delivered Late
PO000747,M18,S03,Vindhya Herb Traders,2024-01-29,2024-02-13,2024-02-13,30,400.0,12000.0,Delivered On Time
PO000748,M18,S03,Vindhya Herb Traders,2024-03-11,2024-03-26,2024-03-26,30,400.0,12000.0,Delivered On Time
PO000749,M18,S03,Vindhya Herb Traders,2024-04-22,2024-05-07,2024-05-07,30,400.0,12000.0,Delivered On Time
PO000750,M18,S03,Vindhya Herb Traders,2024-05-27,2024-06-11,2024-06-11,30,400.0,12000.0,Delivered On Time
PO000751,M18,S03,Vindhya Herb Traders,2024-07-01,2024-07-16,2024-07-16,30,400.0,12000.0,Delivered On Time
PO000752,M18,S03,Vindhya Herb Traders,2024-08-05,2024-08-20,2024-08-20,30,400.0,12000.0,Delivered On Time
PO000753,M18,S03,Vindhya Herb Traders,2024-08-26,2024-09-10,2024-09-10,30,400.0,12000.0,Delivered On Time
PO000754,M18,S03,Vindhya Herb Traders,2024-09-09,2024-09-24,2024-09-24,30,400.0,12000.0,Delivered On Time
PO000755,M18,S03,Vindhya Herb Traders,2024-09-30,2024-10-15,2024-10-15,40,400.0,16000.0,Delivered On Time
PO000756,M18,S03,Vindhya Herb Traders,2024-10-14,2024-10-29,2024-10-29,30,400.0,12000.0,Delivered On Time
PO000757,M18,S03,Vindhya Herb Traders,2024-11-04,2024-11-19,2024-11-19,40,400.0,16000.0,Delivered On Time
PO000758,M18,S03,Vindhya Herb Traders,2024-12-02,2024-12-17,2024-12-17,30,400.0,12000.0,Delivered On Time
PO000759,M19,S08,Om Nutraceutical Premix Supplies,2022-01-10,2022-02-04,2022-02-04,30,520.0,15600.0,Delivered On Time
PO000760,M19,S08,Om Nutraceutical Premix Supplies,2022-02-14,2022-03-11,2022-03-18,30,520.0,15600.0,Delivered Late
PO000761,M19,S08,Om Nutraceutical Premix Supplies,2022-03-14,2022-04-08,2022-04-08,30,520.0,15600.0,Delivered On Time
PO000762,M19,S08,Om Nutraceutical Premix Supplies,2022-04-18,2022-05-13,2022-05-20,30,520.0,15600.0,Delivered Late
PO000763,M19,S08,Om Nutraceutical Premix Supplies,2022-05-16,2022-06-10,2022-06-17,30,520.0,15600.0,Delivered Late
PO000764,M19,S08,Om Nutraceutical Premix Supplies,2022-06-13,2022-07-08,2022-07-08,30,520.0,15600.0,Delivered On Time
PO000765,M19,S08,Om Nutraceutical Premix Supplies,2022-07-18,2022-08-12,2022-08-12,30,520.0,15600.0,Delivered On Time
PO000766,M19,S08,Om Nutraceutical Premix Supplies,2022-08-08,2022-09-02,2022-09-09,30,520.0,15600.0,Delivered Late
PO000767,M19,S08,Om Nutraceutical Premix Supplies,2022-08-29,2022-09-23,2022-09-23,40,520.0,20800.0,Delivered On Time
PO000768,M19,S08,Om Nutraceutical Premix Supplies,2022-10-03,2022-10-28,2022-10-28,30,520.0,15600.0,Delivered On Time
PO000769,M19,S08,Om Nutraceutical Premix Supplies,2022-10-31,2022-11-25,2022-11-25,30,520.0,15600.0,Delivered On Time
PO000770,M19,S08,Om Nutraceutical Premix Supplies,2022-11-28,2022-12-23,2022-12-30,30,520.0,15600.0,Delivered Late
PO000771,M19,S08,Om Nutraceutical Premix Supplies,2023-01-02,2023-01-27,2023-01-27,40,520.0,20800.0,Delivered On Time
PO000772,M19,S08,Om Nutraceutical Premix Supplies,2023-01-30,2023-02-24,2023-02-24,30,520.0,15600.0,Delivered On Time
PO000773,M19,S08,Om Nutraceutical Premix Supplies,2023-02-27,2023-03-24,2023-03-24,30,520.0,15600.0,Delivered On Time
PO000774,M19,S08,Om Nutraceutical Premix Supplies,2023-03-27,2023-04-21,2023-04-21,30,520.0,15600.0,Delivered On Time
PO000775,M19,S08,Om Nutraceutical Premix Supplies,2023-05-01,2023-05-26,2023-05-26,40,520.0,20800.0,Delivered On Time
PO000776,M19,S08,Om Nutraceutical Premix Supplies,2023-06-12,2023-07-07,2023-07-07,40,520.0,20800.0,Delivered On Time
PO000777,M19,S08,Om Nutraceutical Premix Supplies,2023-07-17,2023-08-11,2023-08-11,30,520.0,15600.0,Delivered On Time
PO000778,M19,S08,Om Nutraceutical Premix Supplies,2023-08-14,2023-09-08,2023-09-08,40,520.0,20800.0,Delivered On Time
PO000779,M19,S08,Om Nutraceutical Premix Supplies,2023-09-04,2023-09-29,2023-09-29,30,520.0,15600.0,Delivered On Time
PO000780,M19,S08,Om Nutraceutical Premix Supplies,2023-10-02,2023-10-27,2023-10-27,30,520.0,15600.0,Delivered On Time
PO000781,M19,S08,Om Nutraceutical Premix Supplies,2023-10-30,2023-11-24,2023-11-24,30,520.0,15600.0,Delivered On Time
PO000782,M19,S08,Om Nutraceutical Premix Supplies,2023-11-27,2023-12-22,2023-12-22,30,520.0,15600.0,Delivered On Time
PO000783,M19,S08,Om Nutraceutical Premix Supplies,2023-12-18,2024-01-12,2024-01-12,40,520.0,20800.0,Delivered On Time
PO000784,M19,S08,Om Nutraceutical Premix Supplies,2024-01-22,2024-02-16,2024-02-16,30,520.0,15600.0,Delivered On Time
PO000785,M19,S08,Om Nutraceutical Premix Supplies,2024-02-12,2024-03-08,2024-03-08,30,520.0,15600.0,Delivered On Time
PO000786,M19,S08,Om Nutraceutical Premix Supplies,2024-03-11,2024-04-05,2024-04-05,30,520.0,15600.0,Delivered On Time
PO000787,M19,S08,Om Nutraceutical Premix Supplies,2024-04-01,2024-04-26,2024-04-26,30,520.0,15600.0,Delivered On Time
PO000788,M19,S08,Om Nutraceutical Premix Supplies,2024-04-22,2024-05-17,2024-05-17,30,520.0,15600.0,Delivered On Time
PO000789,M19,S08,Om Nutraceutical Premix Supplies,2024-05-20,2024-06-14,2024-06-14,30,520.0,15600.0,Delivered On Time
PO000790,M19,S08,Om Nutraceutical Premix Supplies,2024-06-17,2024-07-12,2024-07-12,30,520.0,15600.0,Delivered On Time
PO000791,M19,S08,Om Nutraceutical Premix Supplies,2024-07-15,2024-08-09,2024-08-09,40,520.0,20800.0,Delivered On Time
PO000792,M19,S08,Om Nutraceutical Premix Supplies,2024-08-12,2024-09-06,2024-09-06,40,520.0,20800.0,Delivered On Time
PO000793,M19,S08,Om Nutraceutical Premix Supplies,2024-08-26,2024-09-20,2024-09-20,40,520.0,20800.0,Delivered On Time
PO000794,M19,S08,Om Nutraceutical Premix Supplies,2024-09-16,2024-10-11,2024-10-11,30,520.0,15600.0,Delivered On Time
PO000795,M19,S08,Om Nutraceutical Premix Supplies,2024-10-14,2024-11-08,2024-11-08,30,520.0,15600.0,Delivered On Time
PO000796,M19,S08,Om Nutraceutical Premix Supplies,2024-11-18,2024-12-13,2024-12-13,30,520.0,15600.0,Delivered On Time
PO000797,M20,S03,Vindhya Herb Traders,2022-01-24,2022-02-08,2022-02-08,30,350.0,10500.0,Delivered On Time
PO000798,M20,S03,Vindhya Herb Traders,2022-03-07,2022-03-22,2022-03-22,30,350.0,10500.0,Delivered On Time
PO000799,M20,S03,Vindhya Herb Traders,2022-04-04,2022-04-19,2022-04-19,30,350.0,10500.0,Delivered On Time
PO000800,M20,S03,Vindhya Herb Traders,2022-05-16,2022-05-31,2022-05-31,30,350.0,10500.0,Delivered On Time
PO000801,M20,S03,Vindhya Herb Traders,2022-06-06,2022-06-21,2022-06-21,30,350.0,10500.0,Delivered On Time
PO000802,M20,S03,Vindhya Herb Traders,2022-07-25,2022-08-09,2022-08-09,30,350.0,10500.0,Delivered On Time
PO000803,M20,S03,Vindhya Herb Traders,2022-08-15,2022-08-30,2022-08-30,30,350.0,10500.0,Delivered On Time
PO000804,M20,S03,Vindhya Herb Traders,2022-09-05,2022-09-20,2022-09-20,30,350.0,10500.0,Delivered On Time
PO000805,M20,S03,Vindhya Herb Traders,2022-10-03,2022-10-18,2022-10-18,30,350.0,10500.0,Delivered On Time
PO000806,M20,S03,Vindhya Herb Traders,2022-10-31,2022-11-15,2022-11-15,30,350.0,10500.0,Delivered On Time
PO000807,M20,S03,Vindhya Herb Traders,2022-12-05,2022-12-20,2022-12-20,30,350.0,10500.0,Delivered On Time
PO000808,M20,S03,Vindhya Herb Traders,2022-12-26,2023-01-10,2023-01-10,30,350.0,10500.0,Delivered On Time
PO000809,M20,S03,Vindhya Herb Traders,2023-01-16,2023-01-31,2023-01-31,30,350.0,10500.0,Delivered On Time
PO000810,M20,S03,Vindhya Herb Traders,2023-02-13,2023-02-28,2023-02-28,30,350.0,10500.0,Delivered On Time
PO000811,M20,S03,Vindhya Herb Traders,2023-03-06,2023-03-21,2023-03-21,30,350.0,10500.0,Delivered On Time
PO000812,M20,S03,Vindhya Herb Traders,2023-03-27,2023-04-11,2023-04-11,30,350.0,10500.0,Delivered On Time
PO000813,M20,S03,Vindhya Herb Traders,2023-04-24,2023-05-09,2023-05-09,30,350.0,10500.0,Delivered On Time
PO000814,M20,S03,Vindhya Herb Traders,2023-05-29,2023-06-13,2023-06-13,30,350.0,10500.0,Delivered On Time
PO000815,M20,S03,Vindhya Herb Traders,2023-06-26,2023-07-11,2023-07-11,30,350.0,10500.0,Delivered On Time
PO000816,M20,S03,Vindhya Herb Traders,2023-07-24,2023-08-08,2023-08-08,30,350.0,10500.0,Delivered On Time
PO000817,M20,S03,Vindhya Herb Traders,2023-08-21,2023-09-05,2023-09-05,30,350.0,10500.0,Delivered On Time
PO000818,M20,S03,Vindhya Herb Traders,2023-09-11,2023-09-26,2023-09-26,30,350.0,10500.0,Delivered On Time
PO000819,M20,S03,Vindhya Herb Traders,2023-10-02,2023-10-17,2023-10-17,30,350.0,10500.0,Delivered On Time
PO000820,M20,S03,Vindhya Herb Traders,2023-11-06,2023-11-21,2023-11-21,30,350.0,10500.0,Delivered On Time
PO000821,M20,S03,Vindhya Herb Traders,2023-12-04,2023-12-19,2023-12-19,30,350.0,10500.0,Delivered On Time
PO000822,M20,S03,Vindhya Herb Traders,2024-01-01,2024-01-16,2024-01-16,30,350.0,10500.0,Delivered On Time
PO000823,M20,S03,Vindhya Herb Traders,2024-01-29,2024-02-13,2024-02-13,30,350.0,10500.0,Delivered On Time
PO000824,M20,S03,Vindhya Herb Traders,2024-02-19,2024-03-05,2024-03-05,40,350.0,14000.0,Delivered On Time
PO000825,M20,S03,Vindhya Herb Traders,2024-03-18,2024-04-02,2024-04-02,30,350.0,10500.0,Delivered On Time
PO000826,M20,S03,Vindhya Herb Traders,2024-04-08,2024-04-23,2024-04-23,30,350.0,10500.0,Delivered On Time
PO000827,M20,S03,Vindhya Herb Traders,2024-04-29,2024-05-14,2024-05-14,30,350.0,10500.0,Delivered On Time
PO000828,M20,S03,Vindhya Herb Traders,2024-05-27,2024-06-11,2024-06-11,30,350.0,10500.0,Delivered On Time
PO000829,M20,S03,Vindhya Herb Traders,2024-06-24,2024-07-09,2024-07-09,30,350.0,10500.0,Delivered On Time
PO000830,M20,S03,Vindhya Herb Traders,2024-07-15,2024-07-30,2024-07-30,30,350.0,10500.0,Delivered On Time
PO000831,M20,S03,Vindhya Herb Traders,2024-08-12,2024-08-27,2024-09-03,40,350.0,14000.0,Delivered Late
PO000832,M20,S03,Vindhya Herb Traders,2024-08-26,2024-09-10,2024-09-10,40,350.0,14000.0,Delivered On Time
PO000833,M20,S03,Vindhya Herb Traders,2024-09-16,2024-10-01,2024-10-01,30,350.0,10500.0,Delivered On Time
PO000834,M20,S03,Vindhya Herb Traders,2024-10-07,2024-10-22,2024-10-22,30,350.0,10500.0,Delivered On Time
PO000835,M20,S03,Vindhya Herb Traders,2024-11-04,2024-11-19,2024-11-19,30,350.0,10500.0,Delivered On Time
PO000836,M20,S03,Vindhya Herb Traders,2024-12-02,2024-12-17,2024-12-17,30,350.0,10500.0,Delivered On Time
PO000837,M21,S03,Vindhya Herb Traders,2022-01-03,2022-01-18,2022-01-18,520,260.0,135200.0,Delivered On Time
PO000838,M21,S03,Vindhya Herb Traders,2022-02-07,2022-02-22,2022-02-22,430,260.0,111800.0,Delivered On Time
PO000839,M21,S03,Vindhya Herb Traders,2022-03-14,2022-03-29,2022-03-29,430,260.0,111800.0,Delivered On Time
PO000840,M21,S03,Vindhya Herb Traders,2022-04-25,2022-05-10,2022-05-10,450,260.0,117000.0,Delivered On Time
PO000841,M21,S03,Vindhya Herb Traders,2022-06-06,2022-06-21,2022-06-21,480,260.0,124800.0,Delivered On Time
PO000842,M21,S03,Vindhya Herb Traders,2022-07-04,2022-07-19,2022-07-19,400,260.0,104000.0,Delivered On Time
PO000843,M21,S03,Vindhya Herb Traders,2022-08-08,2022-08-23,2022-08-23,520,260.0,135200.0,Delivered On Time
PO000844,M21,S03,Vindhya Herb Traders,2022-08-29,2022-09-13,2022-09-13,490,260.0,127400.0,Delivered On Time
PO000845,M21,S03,Vindhya Herb Traders,2022-09-19,2022-10-04,2022-10-04,610,260.0,158600.0,Delivered On Time
PO000846,M21,S03,Vindhya Herb Traders,2022-10-03,2022-10-18,2022-10-18,530,260.0,137800.0,Delivered On Time
PO000847,M21,S03,Vindhya Herb Traders,2022-10-17,2022-11-01,2022-11-01,540,260.0,140400.0,Delivered On Time
PO000848,M21,S03,Vindhya Herb Traders,2022-10-31,2022-11-15,2022-11-15,490,260.0,127400.0,Delivered On Time
PO000849,M21,S03,Vindhya Herb Traders,2022-11-14,2022-11-29,2022-11-29,420,260.0,109200.0,Delivered On Time
PO000850,M21,S03,Vindhya Herb Traders,2022-11-28,2022-12-13,2022-12-13,500,260.0,130000.0,Delivered On Time
PO000851,M21,S03,Vindhya Herb Traders,2022-12-12,2022-12-27,2022-12-27,480,260.0,124800.0,Delivered On Time
PO000852,M21,S03,Vindhya Herb Traders,2022-12-26,2023-01-10,2023-01-10,490,260.0,127400.0,Delivered On Time
PO000853,M21,S03,Vindhya Herb Traders,2023-01-09,2023-01-24,2023-01-24,440,260.0,114400.0,Delivered On Time
PO000854,M21,S03,Vindhya Herb Traders,2023-02-13,2023-02-28,2023-02-28,420,260.0,109200.0,Delivered On Time
PO000855,M21,S03,Vindhya Herb Traders,2023-03-20,2023-04-04,2023-04-04,440,260.0,114400.0,Delivered On Time
PO000856,M21,S03,Vindhya Herb Traders,2023-04-24,2023-05-09,2023-05-09,440,260.0,114400.0,Delivered On Time
PO000857,M21,S03,Vindhya Herb Traders,2023-05-29,2023-06-13,2023-06-13,520,260.0,135200.0,Delivered On Time
PO000858,M21,S03,Vindhya Herb Traders,2023-07-03,2023-07-18,2023-07-18,460,260.0,119600.0,Delivered On Time
PO000859,M21,S03,Vindhya Herb Traders,2023-07-31,2023-08-15,2023-08-15,460,260.0,119600.0,Delivered On Time
PO000860,M21,S03,Vindhya Herb Traders,2023-08-28,2023-09-12,2023-09-12,630,260.0,163800.0,Delivered On Time
PO000861,M21,S03,Vindhya Herb Traders,2023-09-18,2023-10-03,2023-10-03,680,260.0,176800.0,Delivered On Time
PO000862,M21,S03,Vindhya Herb Traders,2023-10-02,2023-10-17,2023-10-17,580,260.0,150800.0,Delivered On Time
PO000863,M21,S03,Vindhya Herb Traders,2023-10-16,2023-10-31,2023-10-31,500,260.0,130000.0,Delivered On Time
PO000864,M21,S03,Vindhya Herb Traders,2023-10-30,2023-11-14,2023-11-14,560,260.0,145600.0,Delivered On Time
PO000865,M21,S03,Vindhya Herb Traders,2023-11-13,2023-11-28,2023-11-28,480,260.0,124800.0,Delivered On Time
PO000866,M21,S03,Vindhya Herb Traders,2023-11-27,2023-12-12,2023-12-19,500,260.0,130000.0,Delivered Late
PO000867,M21,S03,Vindhya Herb Traders,2023-12-11,2023-12-26,2023-12-26,580,260.0,150800.0,Delivered On Time
PO000868,M21,S03,Vindhya Herb Traders,2023-12-25,2024-01-09,2024-01-09,560,260.0,145600.0,Delivered On Time
PO000869,M21,S03,Vindhya Herb Traders,2024-01-08,2024-01-23,2024-01-23,470,260.0,122200.0,Delivered On Time
PO000870,M21,S03,Vindhya Herb Traders,2024-02-12,2024-02-27,2024-02-27,450,260.0,117000.0,Delivered On Time
PO000871,M21,S03,Vindhya Herb Traders,2024-03-18,2024-04-02,2024-04-02,480,260.0,124800.0,Delivered On Time
PO000872,M21,S03,Vindhya Herb Traders,2024-04-15,2024-04-30,2024-04-30,460,260.0,119600.0,Delivered On Time
PO000873,M21,S03,Vindhya Herb Traders,2024-05-13,2024-05-28,2024-05-28,450,260.0,117000.0,Delivered On Time
PO000874,M21,S03,Vindhya Herb Traders,2024-06-10,2024-06-25,2024-06-25,470,260.0,122200.0,Delivered On Time
PO000875,M21,S03,Vindhya Herb Traders,2024-07-08,2024-07-23,2024-07-23,460,260.0,119600.0,Delivered On Time
PO000876,M21,S03,Vindhya Herb Traders,2024-08-05,2024-08-20,2024-08-20,470,260.0,122200.0,Delivered On Time
PO000877,M21,S03,Vindhya Herb Traders,2024-08-19,2024-09-03,2024-09-03,430,260.0,111800.0,Delivered On Time
PO000878,M21,S03,Vindhya Herb Traders,2024-09-09,2024-09-24,2024-09-24,460,260.0,119600.0,Delivered On Time
PO000879,M21,S03,Vindhya Herb Traders,2024-09-16,2024-10-01,2024-10-01,430,260.0,111800.0,Delivered On Time
