ProductID,WeekEnd,OpeningStock,Produced,Rejected,GoodProduced,Sold,ClosingStock
P012,2024-12-08,805,268,5,263,202,866
P012,2024-12-15,866,68,1,67,305,628
P012,2024-12-22,628,164,3,161,304,485
P012,2024-12-29,485,4,0,4,262,227
P012,2025-01-05,227,290,6,284,63,448
P013,2022-01-02,494,0,0,0,10,484
P013,2022-01-09,484,0,0,0,37,447
P013,2022-01-16,447,0,0,0,94,353
P013,2022-01-23,353,0,0,0,73,280
P013,2022-01-30,280,48,1,47,81,246
P013,2022-02-06,246,64,1,63,63,246
P013,2022-02-13,246,99,2,97,98,245
P013,2022-02-20,245,67,1,66,65,246
P013,2022-02-27,246,76,2,74,55,265
P013,2022-03-06,265,126,3,123,94,294
P013,2022-03-13,294,82,2,80,94,280
P013,2022-03-20,280,71,1,70,79,271
P013,2022-03-27,271,100,2,98,124,245
P013,2022-04-03,245,127,3,124,79,290
P013,2022-04-10,290,95,2,93,69,314
P013,2022-04-17,314,65,1,64,96,282
P013,2022-04-24,282,197,4,193,128,347
P013,2022-05-01,347,112,2,110,92,365
P013,2022-05-08,365,162,3,159,63,461
P013,2022-05-15,461,217,4,213,196,478
P013,2022-05-22,478,333,7,326,108,696
P013,2022-05-29,696,194,4,190,160,726
P013,2022-06-05,726,275,6,269,214,781
P013,2022-06-12,781,263,5,258,329,710
P013,2022-06-19,710,282,6,276,187,799
P013,2022-06-26,799,216,4,212,271,740
P013,2022-07-03,740,207,4,203,257,686
P013,2022-07-10,686,181,4,177,277,586
P013,2022-07-17,586,313,6,307,210,683
P013,2022-07-24,683,235,5,230,203,710
P013,2022-07-31,710,274,5,269,177,802
P013,2022-08-07,802,282,6,276,309,769
P013,2022-08-14,769,285,6,279,229,819
P013,2022-08-21,819,205,4,201,269,751
P013,2022-08-28,751,274,5,269,277,743
P013,2022-09-04,743,252,5,247,279,711
P013,2022-09-11,711,347,7,340,199,852
P013,2022-09-18,852,133,3,130,270,712
P013,2022-09-25,712,125,2,123,247,588
P013,2022-10-02,588,109,2,107,342,353
P013,2022-10-09,353,148,3,145,126,372
P013,2022-10-16,372,106,2,104,122,354
P013,2022-10-23,354,40,1,39,107,286
P013,2022-10-30,286,107,2,105,146,245
P013,2022-11-06,245,105,2,103,103,245
P013,2022-11-13,245,68,1,67,38,274
P013,2022-11-20,274,83,2,81,83,272
P013,2022-11-27,272,63,1,62,78,256
P013,2022-12-04,256,105,2,103,114,245
P013,2022-12-11,245,84,2,82,82,245
P013,2022-12-18,245,63,1,62,61,246
P013,2022-12-25,246,70,1,69,69,246
P013,2023-01-01,246,66,1,65,65,246
P013,2023-01-08,246,60,1,59,59,246
P013,2023-01-15,246,119,2,117,118,245
P013,2023-01-22,245,56,1,55,54,246
P013,2023-01-29,246,65,1,64,64,246
P013,2023-02-05,246,109,2,107,108,245
P013,2023-02-12,245,61,1,60,59,246
P013,2023-02-19,246,97,2,95,64,277
P013,2023-02-26,277,126,3,123,79,321
P013,2023-03-05,321,153,3,150,97,374
P013,2023-03-12,374,164,3,161,103,432
P013,2023-03-19,432,120,2,118,124,426
P013,2023-03-26,426,124,2,122,150,398
P013,2023-04-02,398,121,2,119,161,356
P013,2023-04-09,356,131,3,128,117,367
P013,2023-04-16,367,105,2,103,122,348
P013,2023-04-23,348,131,3,128,119,357
P013,2023-04-30,357,106,2,104,129,332
P013,2023-05-07,332,105,2,103,102,333
P013,2023-05-14,333,222,4,218,129,422
P013,2023-05-21,422,255,5,250,103,569
P013,2023-05-28,569,254,5,249,103,715
P013,2023-06-04,715,278,6,272,220,767
P013,2023-06-11,767,269,5,264,251,780
P013,2023-06-18,780,262,5,257,249,788
P013,2023-06-25,788,294,6,288,273,803
P013,2023-07-02,803,344,7,337,263,877
P013,2023-07-09,877,327,7,320,257,940
P013,2023-07-16,940,229,5,224,289,875
P013,2023-07-23,875,320,6,314,338,851
P013,2023-07-30,851,219,4,215,320,746
P013,2023-08-06,746,276,6,270,222,794
P013,2023-08-13,794,253,5,248,315,727
P013,2023-08-20,727,271,5,266,213,780
P013,2023-08-27,780,354,7,347,272,855
P013,2023-09-03,855,276,6,270,247,878
P013,2023-09-10,878,317,6,311,266,923
P013,2023-09-17,923,157,3,154,349,728
P013,2023-09-24,728,102,2,100,269,559
P013,2023-10-01,559,173,3,170,311,418
P013,2023-10-08,418,61,1,60,151,327
P013,2023-10-15,327,63,1,62,99,290
P013,2023-10-22,290,128,3,125,171,244
P013,2023-10-29,244,61,1,60,58,246
P013,2023-11-05,246,63,1,62,62,246
P013,2023-11-12,246,81,2,79,80,245
P013,2023-11-19,245,106,2,104,79,270
P013,2023-11-26,270,67,1,66,69,267
P013,2023-12-03,267,77,2,75,95,247
P013,2023-12-10,247,108,2,106,108,245
P013,2023-12-17,245,67,1,66,65,246
P013,2023-12-24,246,128,3,125,76,295
P013,2023-12-31,295,98,2,96,91,300
P013,2024-01-07,300,112,2,110,71,339
P013,2024-01-14,339,118,2,116,136,319
P013,2024-01-21,319,122,2,120,95,344
P013,2024-01-28,344,70,1,69,110,303
P013,2024-02-04,303,85,2,83,116,270
P013,2024-02-11,270,97,2,95,120,245
P013,2024-02-18,245,191,4,187,68,364
P013,2024-02-25,364,92,2,90,84,370
P013,2024-03-03,370,170,3,167,85,452
P013,2024-03-10,452,111,2,109,199,362
P013,2024-03-17,362,146,3,143,88,417
P013,2024-03-24,417,127,3,124,168,373
P013,2024-03-31,373,135,3,132,108,397
P013,2024-04-07,397,182,4,178,144,431
P013,2024-04-14,431,160,3,157,124,464
P013,2024-04-21,464,174,3,171,132,503
P013,2024-04-28,503,121,2,119,179,443
P013,2024-05-05,443,176,4,172,156,459
P013,2024-05-12,459,225,4,221,171,509
P013,2024-05-19,509,257,5,252,118,643
P013,2024-05-26,643,200,4,196,174,665
P013,2024-06-02,665,326,7,319,221,763
P013,2024-06-09,763,369,7,362,253,872
P013,2024-06-16,872,300,6,294,195,971
P013,2024-06-23,971,320,6,314,322,963
P013,2024-06-30,963,401,8,393,362,994
P013,2024-07-07,994,357,7,350,293,1051
P013,2024-07-14,1051,375,8,367,314,1104
P013,2024-07-21,1104,359,7,352,395,1061
P013,2024-07-28,1061,437,9,428,349,1140
P013,2024-08-04,1140,318,6,312,368,1084
P013,2024-08-11,1084,385,8,377,351,1110
P013,2024-08-18,1110,329,7,322,430,1002
P013,2024-08-25,1002,321,6,315,309,1008
P013,2024-09-01,1008,242,5,237,379,866
P013,2024-09-08,866,367,7,360,321,905
P013,2024-09-15,905,186,4,182,314,773
P013,2024-09-22,773,170,3,167,236,704
P013,2024-09-29,704,130,3,127,362,469
P013,2024-10-06,469,205,4,201,179,491
P013,2024-10-13,491,108,2,106,166,431
P013,2024-10-20,431,152,3,149,127,453
P013,2024-10-27,453,62,1,61,202,312
P013,2024-11-03,312,98,2,96,104,304
P013,2024-11-10,304,93,2,91,150,245
P013,2024-11-17,245,121,2,119,59,305
P013,2024-11-24,305,121,2,119,97,327
P013,2024-12-01,327,148,3,145,90,382
P013,2024-12-08,382,55,1,54,120,316
P013,2024-12-15,316,50,1,49,119,246
P013,2024-12-22,246,147,3,144,146,244
P013,2024-12-29,244,55,1,54,52,246
P013,2025-01-05,246,270,5,265,22,489
P014,2022-01-02,444,332,7,325,71,698
P014,2022-01-09,698,204,4,200,168,730
P014,2022-01-16,730,231,5,226,279,677
P014,2022-01-23,677,331,7,324,258,743
P014,2022-01-30,743,188,4,184,197,730
P014,2022-02-06,730,175,4,171,227,674
P014,2022-02-13,674,126,3,123,326,471
P014,2022-02-20,471,90,2,88,181,378
P014,2022-02-27,378,71,1,70,171,277
P014,2022-03-06,277,67,1,66,122,221
P014,2022-03-13,221,88,2,86,87,220
P014,2022-03-20,220,71,1,70,69,221
P014,2022-03-27,221,63,1,62,50,233
P014,2022-04-03,233,84,2,82,95,220
P014,2022-04-10,220,77,2,75,75,220
P014,2022-04-17,220,91,2,89,64,245
P014,2022-04-24,245,72,1,71,74,242
P014,2022-05-01,242,69,1,68,79,231
P014,2022-05-08,231,85,2,83,94,220
P014,2022-05-15,220,72,1,71,70,221
P014,2022-05-22,221,82,2,80,68,233
P014,2022-05-29,233,96,2,94,79,248
P014,2022-06-05,248,78,2,76,70,254
P014,2022-06-12,254,95,2,93,86,261
P014,2022-06-19,261,89,2,87,94,254
P014,2022-06-26,254,94,2,92,76,270
P014,2022-07-03,270,68,1,67,93,244
P014,2022-07-10,244,91,2,89,87,246
P014,2022-07-17,246,75,2,73,92,227
P014,2022-07-24,227,80,2,78,66,239
P014,2022-07-31,239,73,1,72,90,221
P014,2022-08-07,221,81,2,79,73,227
P014,2022-08-14,227,103,2,101,78,250
P014,2022-08-21,250,103,2,101,65,286
P014,2022-08-28,286,79,2,77,86,277
P014,2022-09-04,277,79,2,77,101,253
P014,2022-09-11,253,140,3,137,101,289
P014,2022-09-18,289,167,3,164,77,376
P014,2022-09-25,376,120,2,118,77,417
P014,2022-10-02,417,140,3,137,138,416
P014,2022-10-09,416,166,3,163,164,415
P014,2022-10-16,415,177,4,173,117,471
P014,2022-10-23,471,218,4,214,138,547
P014,2022-10-30,547,165,3,162,163,546
P014,2022-11-06,546,239,5,234,174,606
P014,2022-11-13,606,194,4,190,214,582
P014,2022-11-20,582,202,4,198,161,619
P014,2022-11-27,619,310,6,304,236,687
P014,2022-12-04,687,371,7,364,189,862
P014,2022-12-11,862,329,7,322,198,986
P014,2022-12-18,986,205,4,201,306,881
P014,2022-12-25,881,237,5,232,365,748
P014,2023-01-01,748,198,4,194,322,620
P014,2023-01-08,620,224,4,220,198,642
P014,2023-01-15,642,229,5,224,233,633
P014,2023-01-22,633,244,5,239,193,679
P014,2023-01-29,679,131,3,128,220,587
P014,2023-02-05,587,207,4,203,225,565
P014,2023-02-12,565,76,2,74,239,400
P014,2023-02-19,400,135,3,132,126,406
P014,2023-02-26,406,99,2,97,204,299
P014,2023-03-05,299,62,1,61,72,288
P014,2023-03-12,288,69,1,68,133,223
P014,2023-03-19,223,95,2,93,96,220
P014,2023-03-26,220,62,1,61,60,221
P014,2023-04-02,221,79,2,77,68,230
P014,2023-04-09,230,77,2,75,85,220
P014,2023-04-16,220,82,2,80,62,238
P014,2023-04-23,238,89,2,87,85,240
P014,2023-04-30,240,71,1,70,64,246
P014,2023-05-07,246,86,2,84,91,239
P014,2023-05-14,239,100,2,98,87,250
P014,2023-05-21,250,90,2,88,69,269
P014,2023-05-28,269,38,1,37,85,221
P014,2023-06-04,221,109,2,107,98,230
P014,2023-06-11,230,108,2,106,88,248
P014,2023-06-18,248,101,2,99,25,322
P014,2023-06-25,322,87,2,85,119,288
P014,2023-07-02,288,111,2,109,106,291
P014,2023-07-09,291,102,2,100,99,292
P014,2023-07-16,292,103,2,101,85,308
P014,2023-07-23,308,93,2,91,109,290
P014,2023-07-30,290,113,2,111,100,301
P014,2023-08-06,301,127,3,124,101,324
P014,2023-08-13,324,145,3,142,91,375
P014,2023-08-20,375,87,2,85,111,349
P014,2023-08-27,349,83,2,81,125,305
P014,2023-09-03,305,72,1,71,142,234
P014,2023-09-10,234,102,2,100,84,250
P014,2023-09-17,250,172,3,169,81,338
P014,2023-09-24,338,148,3,145,70,413
P014,2023-10-01,413,169,3,166,101,478
P014,2023-10-08,478,102,2,100,170,408
P014,2023-10-15,408,240,5,235,145,498
P014,2023-10-22,498,319,6,313,166,645
P014,2023-10-29,645,258,5,253,99,799
P014,2023-11-05,799,258,5,253,238,814
P014,2023-11-12,814,258,5,253,314,753
P014,2023-11-19,753,231,5,226,252,727
P014,2023-11-26,727,213,4,209,253,683
P014,2023-12-03,683,229,5,224,253,654
P014,2023-12-10,654,296,6,290,226,718
P014,2023-12-17,718,215,4,211,208,721
P014,2023-12-24,721,271,5,266,225,762
P014,2023-12-31,762,263,5,258,291,729
P014,2024-01-07,729,104,2,102,209,622
P014,2024-01-14,622,305,6,299,267,654
P014,2024-01-21,654,349,7,342,258,738
P014,2024-01-28,738,322,6,316,99,955
P014,2024-02-04,955,318,6,312,303,964
P014,2024-02-11,964,222,4,218,343,839
P014,2024-02-18,839,108,2,106,315,630
P014,2024-02-25,630,106,2,104,312,422
P014,2024-03-03,422,95,2,93,216,299
P014,2024-03-10,299,64,1,63,104,258
P014,2024-03-17,258,91,2,89,104,243
P014,2024-03-24,243,119,2,117,93,267
P014,2024-03-31,267,88,2,86,62,291
P014,2024-04-07,291,115,2,113,90,314
P014,2024-04-14,314,93,2,91,117,288
P014,2024-04-21,288,116,2,114,86,316
P014,2024-04-28,316,71,1,70,113,273
P014,2024-05-05,273,105,2,103,91,285
P014,2024-05-12,285,51,1,50,114,221
P014,2024-05-19,221,70,1,69,69,221
P014,2024-05-26,221,105,2,103,104,220
P014,2024-06-02,220,149,3,146,42,324
P014,2024-06-09,324,120,2,118,62,380
P014,2024-06-16,380,110,2,108,115,373
P014,2024-06-23,373,108,2,106,150,329
P014,2024-06-30,329,166,3,163,117,375
P014,2024-07-07,375,129,3,126,108,393
P014,2024-07-14,393,134,3,131,106,418
P014,2024-07-21,418,78,2,76,164,330
P014,2024-07-28,330,148,3,145,126,349
P014,2024-08-04,349,112,2,110,131,328
P014,2024-08-11,328,100,2,98,75,351
P014,2024-08-18,351,97,2,95,146,300
P014,2024-08-25,300,85,2,83,109,274
P014,2024-09-01,274,162,3,159,98,335
P014,2024-09-08,335,84,2,82,95,322
P014,2024-09-15,322,179,4,175,83,414
P014,2024-09-22,414,258,5,253,160,507
P014,2024-09-29,507,174,3,171,81,597
P014,2024-10-06,597,181,4,177,177,597
P014,2024-10-13,597,229,5,224,254,567
P014,2024-10-20,567,367,7,360,169,758
P014,2024-10-27,758,291,6,285,178,865
P014,2024-11-03,865,345,7,338,225,978
P014,2024-11-10,978,239,5,234,362,850
P014,2024-11-17,850,245,5,240,284,806
P014,2024-11-24,806,355,7,348,339,815
P014,2024-12-01,815,400,8,392,232,975
P014,2024-12-08,975,219,4,215,240,950
P014,2024-12-15,950,60,1,59,350,659
P014,2024-12-22,659,134,3,131,393,397
P014,2024-12-29,397,36,1,35,211,221
P014,2025-01-05,221,279,6,273,56,438
P015,2022-01-02,362,153,3,150,59,453
P015,2022-01-09,453,200,4,196,100,549
P015,2022-01-16,549,152,3,149,215,483
P015,2022-01-23,483,149,3,146,141,488
P015,2022-01-30,488,180,4,176,197,467
P015,2022-02-06,467,119,2,117,148,436
P015,2022-02-13,436,108,2,106,146,396
P015,2022-02-20,396,46,1,45,177,264
P015,2022-02-27,264,45,1,44,115,193
P015,2022-03-06,193,94,2,92,106,179
P015,2022-03-13,179,46,1,45,44,180
P015,2022-03-20,180,45,1,44,44,180
P015,2022-03-27,180,65,1,64,60,184
P015,2022-04-03,184,79,2,77,58,203
P015,2022-04-10,203,75,2,73,51,225
P015,2022-04-17,225,57,1,56,76,205
P015,2022-04-24,205,54,1,53,78,180
P015,2022-05-01,180,74,1,73,73,180
P015,2022-05-08,180,59,1,58,55,183
P015,2022-05-15,183,90,2,88,47,224
P015,2022-05-22,224,84,2,82,65,241
P015,2022-05-29,241,49,1,48,72,217
P015,2022-06-05,217,53,1,52,89,180
P015,2022-06-12,180,83,2,81,82,179
P015,2022-06-19,179,49,1,48,47,180
P015,2022-06-26,180,29,1,28,28,180
P015,2022-07-03,180,44,1,43,25,198
P015,2022-07-10,198,85,2,83,64,217
P015,2022-07-17,217,61,1,60,59,218
P015,2022-07-24,218,53,1,52,76,194
P015,2022-07-31,194,71,1,70,84,180
P015,2022-08-07,180,60,1,59,59,180
P015,2022-08-14,180,71,1,70,52,198
P015,2022-08-21,198,83,2,81,62,217
P015,2022-08-28,217,103,2,101,42,276
P015,2022-09-04,276,61,1,60,95,241
P015,2022-09-11,241,105,2,103,82,262
P015,2022-09-18,262,109,2,107,101,268
P015,2022-09-25,268,161,3,158,59,367
P015,2022-10-02,367,136,3,133,104,396
P015,2022-10-09,396,55,1,54,107,343
P015,2022-10-16,343,172,3,169,159,353
P015,2022-10-23,353,175,4,171,133,391
P015,2022-10-30,391,251,5,246,52,585
P015,2022-11-06,585,189,4,185,171,599
P015,2022-11-13,599,304,6,298,172,725
P015,2022-11-20,725,258,5,253,247,731
P015,2022-11-27,731,167,3,164,184,711
P015,2022-12-04,711,297,6,291,300,702
P015,2022-12-11,702,216,4,212,252,662
P015,2022-12-18,662,219,4,215,162,715
P015,2022-12-25,715,152,3,149,294,570
P015,2023-01-01,570,157,3,154,210,514
P015,2023-01-08,514,222,4,218,215,517
P015,2023-01-15,517,236,5,231,148,600
P015,2023-01-22,600,241,5,236,154,682
P015,2023-01-29,682,146,3,143,219,606
P015,2023-02-05,606,228,5,223,232,597
P015,2023-02-12,597,69,1,68,236,429
P015,2023-02-19,429,83,2,81,141,369
P015,2023-02-26,369,64,1,63,225,207
P015,2023-03-05,207,75,2,73,64,216
P015,2023-03-12,216,78,2,76,82,210
P015,2023-03-19,210,66,1,65,62,213
P015,2023-03-26,213,79,2,77,74,216
P015,2023-04-02,216,71,1,70,76,210
P015,2023-04-09,210,87,2,85,64,231
P015,2023-04-16,231,58,1,57,78,210
P015,2023-04-23,210,66,1,65,69,206
P015,2023-04-30,206,84,2,82,86,202
P015,2023-05-07,202,35,1,34,56,180
P015,2023-05-14,180,86,2,84,65,199
P015,2023-05-21,199,79,2,77,83,193
P015,2023-05-28,193,61,1,60,19,234
P015,2023-06-04,234,51,1,50,99,185
P015,2023-06-11,185,73,1,72,77,180
P015,2023-06-18,180,100,2,98,59,219
P015,2023-06-25,219,56,1,55,50,224
P015,2023-07-02,224,94,2,92,68,248
P015,2023-07-09,248,36,1,35,103,180
P015,2023-07-16,180,88,2,86,54,212
P015,2023-07-23,212,62,1,61,93,180
P015,2023-07-30,180,52,1,51,32,199
P015,2023-08-06,199,101,2,99,89,209
P015,2023-08-13,209,63,1,62,58,213
P015,2023-08-20,213,71,1,70,53,230
P015,2023-08-27,230,88,2,86,100,216
P015,2023-09-03,216,116,2,114,61,269
P015,2023-09-10,269,103,2,101,70,300
P015,2023-09-17,300,58,1,57,87,270
P015,2023-09-24,270,66,1,65,114,221
P015,2023-10-01,221,191,4,187,101,307
P015,2023-10-08,307,156,3,153,56,404
P015,2023-10-15,404,172,3,169,65,508
P015,2023-10-22,508,204,4,200,190,518
P015,2023-10-29,518,316,6,310,152,676
P015,2023-11-05,676,205,4,201,169,708
P015,2023-11-12,708,281,6,275,201,782
P015,2023-11-19,782,231,5,226,312,696
P015,2023-11-26,696,120,2,118,199,615
P015,2023-12-03,615,246,5,241,277,579
P015,2023-12-10,579,188,4,184,225,538
P015,2023-12-17,538,218,4,214,115,637
P015,2023-12-24,637,306,6,300,244,693
P015,2023-12-31,693,159,3,156,183,666
P015,2024-01-07,666,191,4,187,214,639
P015,2024-01-14,639,120,2,118,302,455
P015,2024-01-21,455,232,5,227,153,529
P015,2024-01-28,529,219,4,215,188,556
P015,2024-02-04,556,175,4,171,116,611
P015,2024-02-11,611,130,3,127,230,508
P015,2024-02-18,508,80,2,78,214,372
P015,2024-02-25,372,98,2,96,171,297
P015,2024-03-03,297,109,2,107,126,278
P015,2024-03-10,278,70,1,69,77,270
P015,2024-03-17,270,63,1,62,96,236
P015,2024-03-24,236,92,2,90,107,219
P015,2024-03-31,219,70,1,69,68,220
P015,2024-04-07,220,110,2,108,62,266
P015,2024-04-14,266,110,2,108,91,283
P015,2024-04-21,283,60,1,59,68,274
P015,2024-04-28,274,70,1,69,109,234
P015,2024-05-05,234,60,1,59,108,185
P015,2024-05-12,185,108,2,106,58,233
P015,2024-05-19,233,162,3,159,69,323
P015,2024-05-26,323,104,2,102,59,366
P015,2024-06-02,366,98,2,96,107,355
P015,2024-06-09,355,67,1,66,160,261
P015,2024-06-16,261,97,2,95,101,255
P015,2024-06-23,255,95,2,93,96,252
P015,2024-06-30,252,99,2,97,65,284
P015,2024-07-07,284,117,2,115,96,303
P015,2024-07-14,303,109,2,107,93,317
P015,2024-07-21,317,83,2,81,97,301
P015,2024-07-28,301,98,2,96,115,282
P015,2024-08-04,282,82,2,80,107,255
P015,2024-08-11,255,87,2,85,81,259
P015,2024-08-18,259,73,1,72,96,235
P015,2024-08-25,235,94,2,92,80,247
P015,2024-09-01,247,35,1,34,85,196
P015,2024-09-08,196,95,2,93,71,218
P015,2024-09-15,218,123,2,121,93,246
P015,2024-09-22,246,178,4,174,33,387
P015,2024-09-29,387,95,2,93,94,386
P015,2024-10-06,386,176,4,172,121,437
P015,2024-10-13,437,192,4,188,176,449
P015,2024-10-20,449,290,6,284,91,642
P015,2024-10-27,642,221,4,217,174,685
P015,2024-11-03,685,283,6,277,188,774
P015,2024-11-10,774,184,4,180,286,668
P015,2024-11-17,668,255,5,250,215,703
P015,2024-11-24,703,207,4,203,279,627
P015,2024-12-01,627,293,6,287,178,736
P015,2024-12-08,736,200,4,196,251,681
P015,2024-12-15,681,90,2,88,202,567
P015,2024-12-22,567,142,3,139,289,417
P015,2024-12-29,417,35,1,34,194,257
P015,2025-01-05,257,191,4,187,86,358
P016,2022-01-02,369,0,0,0,0,369
P016,2022-01-09,369,71,1,70,87,352
P016,2022-01-16,352,46,1,45,134,263
P016,2022-01-23,263,82,2,80,70,273
P016,2022-01-30,273,98,2,96,149,220
P016,2022-02-06,220,67,1,66,45,241
P016,2022-02-13,241,107,2,105,81,265
P016,2022-02-20,265,103,2,101,96,270
P016,2022-02-27,270,112,2,110,65,315
P016,2022-03-06,315,143,3,140,106,349
P016,2022-03-13,349,129,3,126,101,374
P016,2022-03-20,374,131,3,128,110,392
P016,2022-03-27,392,112,2,110,141,361
P016,2022-04-03,361,113,2,111,126,346
P016,2022-04-10,346,134,3,131,128,349
P016,2022-04-17,349,88,2,86,109,326
P016,2022-04-24,326,81,2,79,111,294
P016,2022-05-01,294,149,3,146,132,308
P016,2022-05-08,308,139,3,136,85,359
P016,2022-05-15,359,143,3,140,79,420
P016,2022-05-22,420,117,2,115,147,388
P016,2022-05-29,388,100,2,98,136,350
P016,2022-06-05,350,110,2,108,140,318
P016,2022-06-12,318,69,1,68,114,272
P016,2022-06-19,272,66,1,65,98,239
P016,2022-06-26,239,91,2,89,108,220
P016,2022-07-03,220,61,1,60,67,213
P016,2022-07-10,213,74,1,73,65,221
P016,2022-07-17,221,83,2,81,90,212
P016,2022-07-24,212,56,1,55,59,208
P016,2022-07-31,208,143,3,140,73,275
P016,2022-08-07,275,117,2,115,82,308
P016,2022-08-14,308,153,3,150,54,404
P016,2022-08-21,404,103,2,101,142,363
P016,2022-08-28,363,115,2,113,114,362
P016,2022-09-04,362,127,3,124,151,335
P016,2022-09-11,335,67,1,66,100,301
P016,2022-09-18,301,139,3,136,113,324
P016,2022-09-25,324,231,5,226,125,425
P016,2022-10-02,425,248,5,243,64,604
P016,2022-10-09,604,208,4,204,138,670
P016,2022-10-16,670,141,3,138,228,580
P016,2022-10-23,580,84,2,82,243,419
P016,2022-10-30,419,103,2,101,203,317
P016,2022-11-06,317,71,1,70,137,250
P016,2022-11-13,250,132,3,129,81,298
P016,2022-11-20,298,146,3,143,101,340
P016,2022-11-27,340,128,3,125,69,396
P016,2022-12-04,396,112,2,110,131,375
P016,2022-12-11,375,94,2,92,143,324
P016,2022-12-18,324,93,2,91,125,290
P016,2022-12-25,290,129,3,126,109,307
P016,2023-01-01,307,80,2,78,92,293
P016,2023-01-08,293,76,2,74,91,276
P016,2023-01-15,276,89,2,87,127,236
P016,2023-01-22,236,166,3,163,77,322
P016,2023-01-29,322,136,3,133,74,381
P016,2023-02-05,381,74,1,73,87,367
P016,2023-02-12,367,88,2,86,164,289
P016,2023-02-19,289,84,2,82,133,238
P016,2023-02-26,238,154,3,151,71,318
P016,2023-03-05,318,132,3,129,87,360
P016,2023-03-12,360,115,2,113,82,391
P016,2023-03-19,391,128,3,125,152,364
P016,2023-03-26,364,146,3,143,129,378
P016,2023-04-02,378,102,2,100,112,366
P016,2023-04-09,366,69,1,68,126,308
P016,2023-04-16,308,136,3,133,143,298
P016,2023-04-23,298,125,2,123,99,322
P016,2023-04-30,322,116,2,114,67,369
P016,2023-05-07,369,117,2,115,135,349
P016,2023-05-14,349,124,2,122,122,349
P016,2023-05-21,349,133,3,130,114,365
P016,2023-05-28,365,54,1,53,115,303
P016,2023-06-04,303,133,3,130,122,311
P016,2023-06-11,311,108,2,106,131,286
P016,2023-06-18,286,114,2,112,51,347
P016,2023-06-25,347,118,2,116,132,331
P016,2023-07-02,331,124,2,122,105,348
P016,2023-07-09,348,114,2,112,112,348
P016,2023-07-16,348,135,3,132,116,364
P016,2023-07-23,364,87,2,85,122,327
P016,2023-07-30,327,144,3,141,112,356
P016,2023-08-06,356,95,2,93,133,316
P016,2023-08-13,316,162,3,159,84,391
P016,2023-08-20,391,120,2,118,142,367
P016,2023-08-27,367,150,3,147,92,422
P016,2023-09-03,422,72,1,71,160,333
P016,2023-09-10,333,84,2,82,117,298
P016,2023-09-17,298,109,2,107,148,257
P016,2023-09-24,257,181,4,177,69,365
P016,2023-10-01,365,237,5,232,83,514
P016,2023-10-08,514,140,3,137,107,544
P016,2023-10-15,544,130,3,127,179,492
P016,2023-10-22,492,137,3,134,233,393
P016,2023-10-29,393,99,2,97,135,355
P016,2023-11-05,355,92,2,90,127,318
P016,2023-11-12,318,79,2,77,134,261
P016,2023-11-19,261,165,3,162,96,327
P016,2023-11-26,327,181,4,177,90,414
P016,2023-12-03,414,138,3,135,77,472
P016,2023-12-10,472,126,3,123,163,432
P016,2023-12-17,432,136,3,133,178,387
P016,2023-12-24,387,88,2,86,134,339
P016,2023-12-31,339,80,2,78,123,294
P016,2024-01-07,294,87,2,85,133,246
P016,2024-01-14,246,160,3,157,85,318
P016,2024-01-21,318,179,4,175,78,415
P016,2024-01-28,415,151,3,148,85,478
P016,2024-02-04,478,157,3,154,158,474
P016,2024-02-11,474,98,2,96,176,394
P016,2024-02-18,394,156,3,153,147,400
P016,2024-02-25,400,155,3,152,154,398
P016,2024-03-03,398,187,4,183,95,486
P016,2024-03-10,486,98,2,96,154,428
P016,2024-03-17,428,195,4,191,152,467
P016,2024-03-24,467,198,4,194,184,477
P016,2024-03-31,477,96,2,94,94,477
P016,2024-04-07,477,130,3,127,193,411
P016,2024-04-14,411,106,2,104,194,321
P016,2024-04-21,321,173,3,170,92,399
P016,2024-04-28,399,121,2,119,128,390
P016,2024-05-05,390,183,4,179,103,466
P016,2024-05-12,466,203,4,199,171,494
P016,2024-05-19,494,161,3,158,118,534
P016,2024-05-26,534,156,3,153,181,506
P016,2024-06-02,506,125,2,123,199,430
P016,2024-06-09,430,81,2,79,157,352
P016,2024-06-16,352,112,2,110,153,309
P016,2024-06-23,309,70,1,69,122,256
P016,2024-06-30,256,185,4,181,79,358
P016,2024-07-07,358,108,2,106,110,354
P016,2024-07-14,354,171,3,168,68,454
P016,2024-07-21,454,89,2,87,184,357
P016,2024-07-28,357,154,3,151,104,404
P016,2024-08-04,404,84,2,82,169,317
P016,2024-08-11,317,176,4,172,86,403
P016,2024-08-18,403,91,2,89,152,340
P016,2024-08-25,340,149,3,146,81,405
P016,2024-09-01,405,167,3,164,174,395
P016,2024-09-08,395,135,3,132,87,440
P016,2024-09-15,440,316,6,310,147,603
P016,2024-09-22,603,269,5,264,164,703
P016,2024-09-29,703,149,3,146,132,717
P016,2024-10-06,717,304,6,298,313,702
P016,2024-10-13,702,158,3,155,263,594
P016,2024-10-20,594,127,3,124,144,574
P016,2024-10-27,574,83,2,81,301,354
P016,2024-11-03,354,163,3,160,152,362
P016,2024-11-10,362,90,2,88,124,326
P016,2024-11-17,326,103,2,101,80,347
P016,2024-11-24,347,134,3,131,161,317
P016,2024-12-01,317,188,4,184,87,414
P016,2024-12-08,414,112,2,110,101,423
