OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,NumLines,OrderValue
SO012426,2022-10-11,C0147,D01,E08,7,8831.8
SO012427,2022-10-22,C0147,D01,E08,3,5504.5
SO012428,2022-10-31,C0147,D01,E08,7,8840.0
SO012429,2022-11-09,C0147,D01,E08,7,13046.2
SO012430,2022-11-16,C0147,D01,E08,6,8536.65
SO012431,2022-11-25,C0147,D01,E08,4,6035.0
SO012432,2022-12-06,C0147,D01,E08,4,10807.25
SO012433,2022-12-14,C0147,D01,E08,6,7650.0
SO012434,2022-12-24,C0147,D01,E08,7,10768.4
SO012435,2023-01-01,C0147,D01,E08,4,4385.0
SO012436,2023-01-08,C0147,D01,E08,6,11896.7
SO012437,2023-01-18,C0147,D01,E08,3,3755.0
SO012438,2023-01-29,C0147,D01,E08,5,5855.0
SO012439,2023-02-06,C0147,D01,E08,6,9510.7
SO012440,2023-02-14,C0147,D01,E08,4,8760.6
SO012441,2023-02-21,C0147,D01,E08,7,15537.1
SO012442,2023-02-28,C0147,D01,E08,5,13025.0
SO012443,2023-03-11,C0147,D01,E08,6,4168.2
SO012444,2023-03-18,C0147,D01,E08,5,3825.0
SO012445,2023-03-28,C0147,D01,E08,7,6551.65
SO012446,2023-04-05,C0147,D01,E08,5,5851.0
SO012447,2023-04-13,C0147,D01,E08,4,2686.65
SO012448,2023-04-23,C0147,D01,E08,5,4199.8
SO012449,2023-05-02,C0147,D01,E08,6,6670.0
SO012450,2023-05-12,C0147,D01,E08,5,4110.0
SO012451,2023-05-19,C0147,D01,E08,6,5990.25
SO012452,2023-05-28,C0147,D01,E08,4,3865.0
SO012453,2023-06-04,C0147,D01,E08,4,3681.5
SO012454,2023-06-14,C0147,D01,E08,7,6496.4
SO012455,2023-06-25,C0147,D01,E08,7,7595.0
SO012456,2023-07-03,C0147,D01,E08,4,5400.0
SO012457,2023-07-13,C0147,D01,E08,6,5150.0
SO012458,2023-07-20,C0147,D01,E08,7,9148.65
SO012459,2023-07-29,C0147,D01,E08,6,8260.0
SO012460,2023-08-09,C0147,D01,E08,5,6165.0
SO012461,2023-08-16,C0147,D01,E08,7,10223.5
SO012462,2023-08-27,C0147,D01,E08,6,8188.0
SO012463,2023-09-03,C0147,D01,E08,3,2560.0
SO012464,2023-09-10,C0147,D01,E08,4,4914.0
SO012465,2023-09-19,C0147,D01,E08,6,7413.85
SO012466,2023-09-28,C0147,D01,E08,5,5814.75
SO012467,2023-10-09,C0147,D01,E08,3,3366.65
SO012468,2023-10-18,C0147,D01,E08,4,6645.7
SO012469,2023-10-27,C0147,D01,E08,6,7171.15
SO012470,2023-11-03,C0147,D01,E08,3,5595.5
SO012471,2023-11-14,C0147,D01,E08,6,14506.85
SO012472,2023-11-23,C0147,D01,E08,7,9893.0
SO012473,2023-12-01,C0147,D01,E08,3,5144.0
SO012474,2023-12-11,C0147,D01,E08,7,8866.6
SO012475,2023-12-20,C0147,D01,E08,3,6594.5
SO012476,2023-12-30,C0147,D01,E08,6,10485.0
SO012477,2024-01-08,C0147,D01,E08,7,11845.0
SO012478,2024-01-16,C0147,D01,E08,5,10069.7
SO012479,2024-01-26,C0147,D01,E08,6,6406.05
SO012480,2024-02-02,C0147,D01,E08,7,12220.9
SO012481,2024-02-10,C0147,D01,E08,5,12104.15
SO012482,2024-02-17,C0147,D01,E08,3,2374.2
SO012483,2024-02-25,C0147,D01,E08,7,17175.0
SO012484,2024-03-05,C0147,D01,E08,6,3965.25
SO012485,2024-03-13,C0147,D01,E08,7,5777.25
SO012486,2024-03-22,C0147,D01,E08,7,6191.5
SO012487,2024-04-01,C0147,D01,E08,4,4025.0
SO012488,2024-04-08,C0147,D01,E08,4,3045.0
SO012489,2024-04-15,C0147,D01,E08,7,8311.25
SO012490,2024-04-26,C0147,D01,E08,6,4906.8
SO012491,2024-05-06,C0147,D01,E08,7,8165.0
SO012492,2024-05-13,C0147,D01,E08,7,8916.8
SO012493,2024-05-24,C0147,D01,E08,5,5030.0
SO012494,2024-06-02,C0147,D01,E08,5,8198.2
SO012495,2024-06-12,C0147,D01,E08,5,8916.35
SO012496,2024-06-20,C0147,D01,E08,7,8970.0
SO012497,2024-06-28,C0147,D01,E08,3,2865.0
SO012498,2024-07-06,C0147,D01,E08,7,10815.0
SO012499,2024-07-17,C0147,D01,E08,5,9030.0
SO012500,2024-07-25,C0147,D01,E08,4,3675.0
SO012501,2024-08-04,C0147,D01,E08,3,4290.0
SO012502,2024-08-14,C0147,D01,E08,4,7520.0
SO012503,2024-08-22,C0147,D01,E08,6,9525.0
SO012504,2024-09-02,C0147,D01,E08,4,4510.0
SO012505,2024-09-13,C0147,D01,E08,5,5755.0
SO012506,2024-09-23,C0147,D01,E08,5,6720.0
SO012507,2024-10-02,C0147,D01,E08,3,5104.25
SO012508,2024-10-13,C0147,D01,E08,7,10436.3
SO012509,2024-10-24,C0147,D01,E08,7,11352.15
SO012510,2024-10-31,C0147,D01,E08,4,7243.75
SO012511,2024-11-10,C0147,D01,E08,4,8665.0
SO012512,2024-11-17,C0147,D01,E08,3,3440.0
SO012513,2024-11-28,C0147,D01,E08,6,13404.2
SO012514,2024-12-08,C0147,D01,E08,5,7644.2
SO012515,2024-12-19,C0147,D01,E08,4,8455.0
SO012516,2024-12-26,C0147,D01,E08,4,5763.4
SO012517,2022-01-10,C0148,D02,E09,3,3535.0
SO012518,2022-01-23,C0148,D02,E09,4,3600.0
SO012519,2022-02-04,C0148,D02,E09,7,6495.0
SO012520,2022-02-18,C0148,D02,E09,3,2840.0
SO012521,2022-03-03,C0148,D02,E09,5,2760.7
SO012522,2022-03-15,C0148,D02,E09,7,3127.8
SO012523,2022-03-27,C0148,D02,E09,6,3235.45
SO012524,2022-04-10,C0148,D02,E09,6,3105.0
SO012525,2022-04-23,C0148,D02,E09,7,2980.0
SO012526,2022-05-06,C0148,D02,E09,7,3135.0
SO012527,2022-05-16,C0148,D02,E09,6,2650.6
SO012528,2022-05-29,C0148,D02,E09,5,2925.0
SO012529,2022-06-10,C0148,D02,E09,4,2920.0
SO012530,2022-06-20,C0148,D02,E09,5,3478.4
SO012531,2022-07-03,C0148,D02,E09,7,5370.0
SO012532,2022-07-13,C0148,D02,E09,4,2676.3
SO012533,2022-07-24,C0148,D02,E09,7,5030.0
SO012534,2022-08-03,C0148,D02,E09,5,4130.0
SO012535,2022-08-16,C0148,D02,E09,3,3015.0
SO012536,2022-08-29,C0148,D02,E09,4,2190.0
SO012537,2022-09-12,C0148,D02,E09,4,2130.0
SO012538,2022-09-24,C0148,D02,E09,3,2758.1
SO012539,2022-10-04,C0148,D02,E09,7,7177.25
SO012540,2022-10-18,C0148,D02,E09,7,8255.05
SO012541,2022-11-01,C0148,D02,E09,4,5295.0
SO012542,2022-11-11,C0148,D02,E09,4,4500.0
SO012543,2022-11-22,C0148,D02,E09,4,3574.25
SO012544,2022-12-06,C0148,D02,E09,6,8160.6
SO012545,2022-12-16,C0148,D02,E09,3,4095.6
SO012546,2022-12-26,C0148,D02,E09,6,6505.0
SO012547,2023-01-06,C0148,D02,E09,5,4815.0
SO012548,2023-01-19,C0148,D02,E09,7,8060.0
SO012549,2023-01-30,C0148,D02,E09,7,5345.0
SO012550,2023-02-09,C0148,D02,E09,4,5880.0
SO012551,2023-02-20,C0148,D02,E09,3,4465.0
SO012552,2023-03-06,C0148,D02,E09,7,3745.0
SO012553,2023-03-16,C0148,D02,E09,5,2765.0
SO012554,2023-03-27,C0148,D02,E09,3,1325.0
SO012555,2023-04-09,C0148,D02,E09,7,3545.0
SO012556,2023-04-22,C0148,D02,E09,7,4830.0
SO012557,2023-05-02,C0148,D02,E09,6,4650.0
SO012558,2023-05-16,C0148,D02,E09,6,3830.0
SO012559,2023-05-30,C0148,D02,E09,6,4427.4
SO012560,2023-06-10,C0148,D02,E09,5,3934.2
SO012561,2023-06-22,C0148,D02,E09,3,2120.0
SO012562,2023-07-02,C0148,D02,E09,3,2514.5
SO012563,2023-07-16,C0148,D02,E09,7,5036.45
SO012564,2023-07-30,C0148,D02,E09,4,2500.0
SO012565,2023-08-11,C0148,D02,E09,6,4250.0
SO012566,2023-08-22,C0148,D02,E09,7,5530.0
SO012567,2023-09-02,C0148,D02,E09,3,1980.0
SO012568,2023-09-15,C0148,D02,E09,5,3475.0
SO012569,2023-09-26,C0148,D02,E09,3,3020.0
SO012570,2023-10-08,C0148,D02,E09,7,6290.3
SO012571,2023-10-19,C0148,D02,E09,6,6787.2
SO012572,2023-10-30,C0148,D02,E09,4,4345.0
SO012573,2023-11-10,C0148,D02,E09,3,4665.2
SO012574,2023-11-24,C0148,D02,E09,3,2905.0
SO012575,2023-12-06,C0148,D02,E09,3,3250.0
SO012576,2023-12-16,C0148,D02,E09,5,5733.2
SO012577,2023-12-29,C0148,D02,E09,7,6717.75
SO012578,2024-01-09,C0148,D02,E09,5,4210.0
SO012579,2024-01-21,C0148,D02,E09,7,6147.75
SO012580,2024-02-03,C0148,D02,E09,6,9168.65
SO012581,2024-02-16,C0148,D02,E09,3,2669.2
SO012582,2024-02-26,C0148,D02,E09,3,5035.0
SO012583,2024-03-07,C0148,D02,E09,4,3230.0
SO012584,2024-03-21,C0148,D02,E09,4,3060.0
SO012585,2024-04-04,C0148,D02,E09,4,4040.0
SO012586,2024-04-16,C0148,D02,E09,6,5047.4
SO012587,2024-04-30,C0148,D02,E09,4,3020.0
SO012588,2024-05-14,C0148,D02,E09,3,1987.4
SO012589,2024-05-28,C0148,D02,E09,5,2659.2
SO012590,2024-06-09,C0148,D02,E09,5,3341.0
SO012591,2024-06-19,C0148,D02,E09,6,5815.5
SO012592,2024-07-01,C0148,D02,E09,4,3260.0
SO012593,2024-07-15,C0148,D02,E09,6,3903.35
SO012594,2024-07-28,C0148,D02,E09,6,4418.5
SO012595,2024-08-09,C0148,D02,E09,3,3190.0
SO012596,2024-08-23,C0148,D02,E09,3,2470.0
SO012597,2024-09-05,C0148,D02,E09,4,2996.25
SO012598,2024-09-18,C0148,D02,E09,4,5124.5
SO012599,2024-09-29,C0148,D02,E09,3,2705.0
SO012600,2024-10-10,C0148,D02,E09,6,5271.9
SO012601,2024-10-21,C0148,D02,E09,3,2603.4
SO012602,2024-11-04,C0148,D02,E09,5,8909.6
SO012603,2024-11-17,C0148,D02,E09,7,10326.5
SO012604,2024-11-27,C0148,D02,E09,7,8608.2
SO012605,2024-12-11,C0148,D02,E09,5,6300.0
SO012606,2024-12-25,C0148,D02,E09,3,1720.0
SO012607,2022-01-10,C0149,D02,E10,5,2978.4
SO012608,2022-01-24,C0149,D02,E10,7,3785.0
SO012609,2022-02-06,C0149,D02,E10,3,1315.0
SO012610,2022-02-19,C0149,D02,E10,6,3937.0
SO012611,2022-03-07,C0149,D02,E10,4,1229.85
SO012612,2022-03-20,C0149,D02,E10,5,2018.6
SO012613,2022-04-06,C0149,D02,E10,6,1359.8
SO012614,2022-04-23,C0149,D02,E10,7,2690.0
SO012615,2022-05-10,C0149,D02,E10,6,1583.75
SO012616,2022-05-26,C0149,D02,E10,5,1875.65
SO012617,2022-06-09,C0149,D02,E10,5,2575.0
SO012618,2022-06-23,C0149,D02,E10,5,1919.2
SO012619,2022-07-07,C0149,D02,E10,6,2650.0
SO012620,2022-07-24,C0149,D02,E10,3,1960.0
SO012621,2022-08-07,C0149,D02,E10,4,1535.25
SO012622,2022-08-23,C0149,D02,E10,5,1795.0
SO012623,2022-09-05,C0149,D02,E10,4,1840.0
SO012624,2022-09-21,C0149,D02,E10,4,1550.0
SO012625,2022-10-06,C0149,D02,E10,6,2516.8
SO012626,2022-10-22,C0149,D02,E10,6,3845.7
SO012627,2022-11-08,C0149,D02,E10,7,4115.0
SO012628,2022-11-22,C0149,D02,E10,7,4424.1
SO012629,2022-12-08,C0149,D02,E10,7,3415.0
SO012630,2022-12-23,C0149,D02,E10,3,1540.0
SO012631,2023-01-08,C0149,D02,E10,6,3961.05
SO012632,2023-01-21,C0149,D02,E10,5,2359.8
SO012633,2023-02-03,C0149,D02,E10,4,2970.0
SO012634,2023-02-19,C0149,D02,E10,3,2175.0
SO012635,2023-03-07,C0149,D02,E10,5,1095.0
SO012636,2023-03-23,C0149,D02,E10,4,1129.9
SO012637,2023-04-05,C0149,D02,E10,6,2044.3
SO012638,2023-04-20,C0149,D02,E10,4,1150.1
SO012639,2023-05-07,C0149,D02,E10,5,1455.6
SO012640,2023-05-22,C0149,D02,E10,3,750.0
SO012641,2023-06-04,C0149,D02,E10,3,1014.25
SO012642,2023-06-17,C0149,D02,E10,5,2005.0
SO012643,2023-07-03,C0149,D02,E10,3,1355.0
SO012644,2023-07-20,C0149,D02,E10,7,4253.1
SO012645,2023-08-03,C0149,D02,E10,4,1530.0
SO012646,2023-08-16,C0149,D02,E10,5,1850.0
SO012647,2023-08-30,C0149,D02,E10,4,2003.6
SO012648,2023-09-16,C0149,D02,E10,5,2295.0
SO012649,2023-10-03,C0149,D02,E10,5,2410.0
SO012650,2023-10-16,C0149,D02,E10,5,3298.9
SO012651,2023-11-01,C0149,D02,E10,5,3250.0
SO012652,2023-11-14,C0149,D02,E10,7,6251.75
SO012653,2023-12-01,C0149,D02,E10,7,5074.85
SO012654,2023-12-17,C0149,D02,E10,5,2595.0
SO012655,2024-01-02,C0149,D02,E10,4,3900.05
SO012656,2024-01-17,C0149,D02,E10,6,4040.0
SO012657,2024-02-01,C0149,D02,E10,4,1950.55
SO012658,2024-02-14,C0149,D02,E10,4,3185.55
SO012659,2024-02-29,C0149,D02,E10,6,3306.9
SO012660,2024-03-13,C0149,D02,E10,3,980.0
SO012661,2024-03-27,C0149,D02,E10,3,1125.0
SO012662,2024-04-10,C0149,D02,E10,7,2158.0
SO012663,2024-04-23,C0149,D02,E10,7,2055.0
SO012664,2024-05-10,C0149,D02,E10,6,1787.65
SO012665,2024-05-27,C0149,D02,E10,7,2640.0
SO012666,2024-06-12,C0149,D02,E10,6,1763.4
SO012667,2024-06-27,C0149,D02,E10,6,2687.7
SO012668,2024-07-13,C0149,D02,E10,4,1993.6
SO012669,2024-07-28,C0149,D02,E10,4,1910.7
SO012670,2024-08-13,C0149,D02,E10,7,2773.3
SO012671,2024-08-27,C0149,D02,E10,7,3429.75
SO012672,2024-09-13,C0149,D02,E10,3,1565.0
SO012673,2024-09-27,C0149,D02,E10,4,1714.3
SO012674,2024-10-11,C0149,D02,E10,4,2435.95
SO012675,2024-10-27,C0149,D02,E10,4,2235.55
SO012676,2024-11-12,C0149,D02,E10,5,4930.0
SO012677,2024-11-27,C0149,D02,E10,5,3185.0
SO012678,2024-12-14,C0149,D02,E10,7,3585.2
SO012679,2024-12-27,C0149,D02,E10,7,6220.0
SO012680,2022-01-04,C0150,D02,E11,3,5197.3
SO012681,2022-01-14,C0150,D02,E11,6,10155.0
SO012682,2022-01-23,C0150,D02,E11,6,11368.1
SO012683,2022-02-01,C0150,D02,E11,7,11250.0
SO012684,2022-02-11,C0150,D02,E11,7,7517.9
SO012685,2022-02-19,C0150,D02,E11,7,9280.0
SO012686,2022-02-28,C0150,D02,E11,7,7015.0
SO012687,2022-03-11,C0150,D02,E11,6,5647.0
SO012688,2022-03-20,C0150,D02,E11,5,2940.0
SO012689,2022-03-29,C0150,D02,E11,7,5887.0
SO012690,2022-04-06,C0150,D02,E11,7,5680.0
SO012691,2022-04-14,C0150,D02,E11,4,4710.0
SO012692,2022-04-25,C0150,D02,E11,3,3157.5
SO012693,2022-05-03,C0150,D02,E11,3,1700.0
SO012694,2022-05-11,C0150,D02,E11,4,6036.2
SO012695,2022-05-20,C0150,D02,E11,3,1967.7
SO012696,2022-05-28,C0150,D02,E11,7,4990.4
SO012697,2022-06-04,C0150,D02,E11,3,2515.0
SO012698,2022-06-11,C0150,D02,E11,5,7220.0
SO012699,2022-06-19,C0150,D02,E11,4,2908.5
SO012700,2022-06-30,C0150,D02,E11,3,2965.0
SO012701,2022-07-11,C0150,D02,E11,3,3849.15
SO012702,2022-07-20,C0150,D02,E11,7,7291.5
SO012703,2022-07-28,C0150,D02,E11,4,6105.0
SO012704,2022-08-05,C0150,D02,E11,4,4065.5
SO012705,2022-08-14,C0150,D02,E11,7,9568.75
SO012706,2022-08-24,C0150,D02,E11,6,6765.1
SO012707,2022-09-04,C0150,D02,E11,3,2870.0
SO012708,2022-09-13,C0150,D02,E11,5,8170.0
SO012709,2022-09-23,C0150,D02,E11,4,3051.6
SO012710,2022-10-04,C0150,D02,E11,6,8447.85
SO012711,2022-10-12,C0150,D02,E11,4,5055.0
SO012712,2022-10-19,C0150,D02,E11,6,11963.35
SO012713,2022-10-30,C0150,D02,E11,5,5720.0
SO012714,2022-11-07,C0150,D02,E11,4,7586.6
SO012715,2022-11-15,C0150,D02,E11,5,9562.2
SO012716,2022-11-26,C0150,D02,E11,4,8430.0
SO012717,2022-12-05,C0150,D02,E11,6,9230.6
SO012718,2022-12-16,C0150,D02,E11,5,7575.0
SO012719,2022-12-23,C0150,D02,E11,3,3840.0
SO012720,2023-01-02,C0150,D02,E11,3,5510.0
SO012721,2023-01-09,C0150,D02,E11,4,7642.7
SO012722,2023-01-18,C0150,D02,E11,4,4953.55
SO012723,2023-01-27,C0150,D02,E11,4,4375.85
SO012724,2023-02-03,C0150,D02,E11,3,9454.6
SO012725,2023-02-14,C0150,D02,E11,4,3000.0
SO012726,2023-02-24,C0150,D02,E11,4,9203.3
SO012727,2023-03-04,C0150,D02,E11,3,2985.0
SO012728,2023-03-14,C0150,D02,E11,3,2415.0
SO012729,2023-03-25,C0150,D02,E11,3,3665.0
SO012730,2023-04-02,C0150,D02,E11,4,3000.0
SO012731,2023-04-11,C0150,D02,E11,3,4640.0
SO012732,2023-04-18,C0150,D02,E11,3,4392.75
SO012733,2023-04-29,C0150,D02,E11,5,4363.8
SO012734,2023-05-08,C0150,D02,E11,7,5770.0
SO012735,2023-05-19,C0150,D02,E11,7,7860.0
SO012736,2023-05-28,C0150,D02,E11,6,5640.25
SO012737,2023-06-04,C0150,D02,E11,6,8266.0
SO012738,2023-06-12,C0150,D02,E11,5,7515.0
SO012739,2023-06-21,C0150,D02,E11,4,5355.0
SO012740,2023-07-01,C0150,D02,E11,6,5481.0
SO012741,2023-07-10,C0150,D02,E11,4,3420.6
SO012742,2023-07-17,C0150,D02,E11,4,6865.0
SO012743,2023-07-27,C0150,D02,E11,5,5498.0
SO012744,2023-08-03,C0150,D02,E11,4,4740.9
SO012745,2023-08-14,C0150,D02,E11,3,3786.25
SO012746,2023-08-24,C0150,D02,E11,7,6880.35
SO012747,2023-09-03,C0150,D02,E11,3,3370.0
SO012748,2023-09-14,C0150,D02,E11,3,4290.0
SO012749,2023-09-21,C0150,D02,E11,3,3705.0
SO012750,2023-09-30,C0150,D02,E11,3,2332.0
SO012751,2023-10-07,C0150,D02,E11,3,5530.0
SO012752,2023-10-17,C0150,D02,E11,4,6240.9
SO012753,2023-10-25,C0150,D02,E11,3,4130.0
SO012754,2023-11-01,C0150,D02,E11,4,6970.0
SO012755,2023-11-12,C0150,D02,E11,3,4434.75
SO012756,2023-11-23,C0150,D02,E11,7,15528.0
SO012757,2023-12-01,C0150,D02,E11,4,6881.3
SO012758,2023-12-08,C0150,D02,E11,3,2610.0
SO012759,2023-12-18,C0150,D02,E11,4,3896.75
SO012760,2023-12-27,C0150,D02,E11,4,6000.0
SO012761,2024-01-05,C0150,D02,E11,4,8420.3
SO012762,2024-01-16,C0150,D02,E11,7,13925.7
SO012763,2024-01-24,C0150,D02,E11,3,8660.0
SO012764,2024-02-02,C0150,D02,E11,5,8993.1
SO012765,2024-02-13,C0150,D02,E11,7,9435.0
SO012766,2024-02-24,C0150,D02,E11,5,6985.0
SO012767,2024-03-05,C0150,D02,E11,3,2880.0
SO012768,2024-03-14,C0150,D02,E11,3,3110.0
SO012769,2024-03-23,C0150,D02,E11,5,4672.25
SO012770,2024-03-31,C0150,D02,E11,5,5436.75
SO012771,2024-04-09,C0150,D02,E11,5,4080.0
SO012772,2024-04-16,C0150,D02,E11,3,2690.0
SO012773,2024-04-25,C0150,D02,E11,7,6493.2
SO012774,2024-05-06,C0150,D02,E11,6,5850.0
SO012775,2024-05-16,C0150,D02,E11,4,3295.0
SO012776,2024-05-25,C0150,D02,E11,4,5700.0
SO012777,2024-06-05,C0150,D02,E11,5,6010.0
SO012778,2024-06-12,C0150,D02,E11,3,1670.0
SO012779,2024-06-21,C0150,D02,E11,6,8148.25
SO012780,2024-07-01,C0150,D02,E11,7,6940.0
SO012781,2024-07-10,C0150,D02,E11,5,7805.0
SO012782,2024-07-17,C0150,D02,E11,5,5792.4
SO012783,2024-07-24,C0150,D02,E11,5,4110.0
SO012784,2024-08-02,C0150,D02,E11,5,5960.0
SO012785,2024-08-11,C0150,D02,E11,3,2775.0
SO012786,2024-08-19,C0150,D02,E11,5,4567.5
SO012787,2024-08-26,C0150,D02,E11,5,5353.4
SO012788,2024-09-02,C0150,D02,E11,7,12324.25
SO012789,2024-09-10,C0150,D02,E11,3,4213.2
SO012790,2024-09-17,C0150,D02,E11,6,7313.7
SO012791,2024-09-27,C0150,D02,E11,7,11576.2
SO012792,2024-10-08,C0150,D02,E11,5,7833.6
SO012793,2024-10-15,C0150,D02,E11,7,8737.4
SO012794,2024-10-22,C0150,D02,E11,7,13812.35
SO012795,2024-11-02,C0150,D02,E11,7,15114.2
SO012796,2024-11-11,C0150,D02,E11,6,7490.0
SO012797,2024-11-18,C0150,D02,E11,7,15501.1
SO012798,2024-11-28,C0150,D02,E11,7,16657.7
SO012799,2024-12-05,C0150,D02,E11,4,7240.0
SO012800,2024-12-12,C0150,D02,E11,3,4310.0
SO012801,2024-12-19,C0150,D02,E11,5,9140.0
SO012802,2024-12-30,C0150,D02,E11,4,8330.0
SO012803,2022-09-26,C0151,D01,E07,5,1427.75
SO012804,2022-10-12,C0151,D01,E07,3,1140.0
SO012805,2022-10-25,C0151,D01,E07,3,1284.2
SO012806,2022-11-10,C0151,D01,E07,6,2425.0
SO012807,2022-11-27,C0151,D01,E07,6,4425.0
SO012808,2022-12-14,C0151,D01,E07,3,2375.0
SO012809,2022-12-27,C0151,D01,E07,6,2464.8
SO012810,2023-01-12,C0151,D01,E07,7,3747.1
SO012811,2023-01-29,C0151,D01,E07,3,3385.0
SO012812,2023-02-12,C0151,D01,E07,6,2675.0
SO012813,2023-02-25,C0151,D01,E07,7,4735.1
SO012814,2023-03-12,C0151,D01,E07,6,1555.0
SO012815,2023-03-27,C0151,D01,E07,4,1461.5
SO012816,2023-04-10,C0151,D01,E07,5,1555.0
SO012817,2023-04-25,C0151,D01,E07,5,1454.15
SO012818,2023-05-12,C0151,D01,E07,7,2275.0
SO012819,2023-05-26,C0151,D01,E07,7,2305.0
SO012820,2023-06-08,C0151,D01,E07,7,2811.9
SO012821,2023-06-24,C0151,D01,E07,6,2255.0
SO012822,2023-07-09,C0151,D01,E07,6,2335.0
SO012823,2023-07-23,C0151,D01,E07,7,3040.0
SO012824,2023-08-05,C0151,D01,E07,7,2313.85
SO012825,2023-08-20,C0151,D01,E07,4,1630.0
SO012826,2023-09-03,C0151,D01,E07,6,2391.25
SO012827,2023-09-16,C0151,D01,E07,7,3024.8
SO012828,2023-10-02,C0151,D01,E07,7,4140.0
SO012829,2023-10-16,C0151,D01,E07,5,4252.5
SO012830,2023-10-29,C0151,D01,E07,7,3543.45
SO012831,2023-11-13,C0151,D01,E07,5,3230.45
SO012832,2023-11-30,C0151,D01,E07,5,2918.8
SO012833,2023-12-13,C0151,D01,E07,6,4263.7
SO012834,2023-12-30,C0151,D01,E07,6,3355.0
SO012835,2024-01-12,C0151,D01,E07,3,1788.8
SO012836,2024-01-29,C0151,D01,E07,4,1942.2
SO012837,2024-02-12,C0151,D01,E07,6,4765.4
SO012838,2024-02-29,C0151,D01,E07,5,3905.0
SO012839,2024-03-13,C0151,D01,E07,4,1100.0
SO012840,2024-03-27,C0151,D01,E07,5,2154.45
SO012841,2024-04-10,C0151,D01,E07,7,2400.0
SO012842,2024-04-24,C0151,D01,E07,3,891.9
SO012843,2024-05-11,C0151,D01,E07,6,2570.0
SO012844,2024-05-28,C0151,D01,E07,5,2488.8
SO012845,2024-06-14,C0151,D01,E07,7,3150.0
SO012846,2024-07-01,C0151,D01,E07,6,3100.0
SO012847,2024-07-17,C0151,D01,E07,6,2565.0
SO012848,2024-07-31,C0151,D01,E07,3,1453.6
SO012849,2024-08-17,C0151,D01,E07,3,1085.0
SO012850,2024-09-01,C0151,D01,E07,3,1083.7
SO012851,2024-09-18,C0151,D01,E07,7,4040.0
SO012852,2024-10-01,C0151,D01,E07,4,2364.75
SO012853,2024-10-15,C0151,D01,E07,4,1820.0
SO012854,2024-10-31,C0151,D01,E07,5,3768.35
SO012855,2024-11-13,C0151,D01,E07,3,3793.0
SO012856,2024-11-28,C0151,D01,E07,5,3360.0
SO012857,2024-12-12,C0151,D01,E07,4,2641.2
SO012858,2024-12-27,C0151,D01,E07,4,4674.0
SO012859,2022-07-04,C0152,D01,E08,6,3350.0
SO012860,2022-07-17,C0152,D01,E08,5,3790.1
SO012861,2022-07-31,C0152,D01,E08,4,2469.2
SO012862,2022-08-11,C0152,D01,E08,3,2649.75
SO012863,2022-08-25,C0152,D01,E08,6,3438.8
SO012864,2022-09-07,C0152,D01,E08,4,2930.0
SO012865,2022-09-19,C0152,D01,E08,4,3153.2
SO012866,2022-10-02,C0152,D01,E08,4,3160.25
SO012867,2022-10-15,C0152,D01,E08,3,2599.2
SO012868,2022-10-27,C0152,D01,E08,3,1885.5
SO012869,2022-11-09,C0152,D01,E08,5,3270.0
SO012870,2022-11-21,C0152,D01,E08,5,6220.0
SO012871,2022-12-01,C0152,D01,E08,4,3435.0
SO012872,2022-12-13,C0152,D01,E08,6,4674.4
SO012873,2022-12-25,C0152,D01,E08,4,4740.0
SO012874,2023-01-05,C0152,D01,E08,6,4249.4
SO012875,2023-01-15,C0152,D01,E08,4,3390.0
SO012876,2023-01-26,C0152,D01,E08,5,6744.3
SO012877,2023-02-06,C0152,D01,E08,3,2310.0
SO012878,2023-02-16,C0152,D01,E08,4,3756.8
SO012879,2023-03-01,C0152,D01,E08,6,2676.4
SO012880,2023-03-11,C0152,D01,E08,6,3790.0
SO012881,2023-03-21,C0152,D01,E08,3,1949.3
SO012882,2023-04-01,C0152,D01,E08,3,1480.0
SO012883,2023-04-15,C0152,D01,E08,6,2910.0
SO012884,2023-04-25,C0152,D01,E08,5,3330.6
SO012885,2023-05-09,C0152,D01,E08,3,1935.8
SO012886,2023-05-22,C0152,D01,E08,5,3620.0
SO012887,2023-06-04,C0152,D01,E08,6,4595.0
SO012888,2023-06-14,C0152,D01,E08,4,3083.55
SO012889,2023-06-28,C0152,D01,E08,3,1890.0
SO012890,2023-07-09,C0152,D01,E08,5,2837.85
SO012891,2023-07-21,C0152,D01,E08,7,4380.2
SO012892,2023-08-03,C0152,D01,E08,7,6995.0
SO012893,2023-08-16,C0152,D01,E08,4,3415.0
SO012894,2023-08-29,C0152,D01,E08,4,2365.8
SO012895,2023-09-11,C0152,D01,E08,4,2050.0
SO012896,2023-09-21,C0152,D01,E08,3,2265.0
SO012897,2023-10-02,C0152,D01,E08,4,2970.0
SO012898,2023-10-16,C0152,D01,E08,7,9509.25
SO012899,2023-10-30,C0152,D01,E08,5,3685.0
SO012900,2023-11-11,C0152,D01,E08,7,11016.4
SO012901,2023-11-25,C0152,D01,E08,5,4099.5
SO012902,2023-12-08,C0152,D01,E08,5,4966.4
SO012903,2023-12-20,C0152,D01,E08,7,6395.0
SO012904,2024-01-03,C0152,D01,E08,4,4174.0
SO012905,2024-01-13,C0152,D01,E08,3,3310.7
SO012906,2024-01-23,C0152,D01,E08,5,5298.2
