SalesLineID,OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,ProductID,Quantity,UnitPrice,DiscountPct,LineRevenue,PromotionID
SL0063784,SO012757,2023-12-01,C0150,D02,E11,P006,11,90,0,990,
SL0063785,SO012757,2023-12-01,C0150,D02,E11,P024,26,87.3,0.03,2269.8,
SL0063786,SO012757,2023-12-01,C0150,D02,E11,P014,10,92.15,0.03,921.5,
SL0063787,SO012758,2023-12-08,C0150,D02,E11,P023,10,135,0,1350,
SL0063788,SO012758,2023-12-08,C0150,D02,E11,P017,10,90,0,900,
SL0063789,SO012758,2023-12-08,C0150,D02,E11,P002,6,60,0,360,
SL0063790,SO012759,2023-12-18,C0150,D02,E11,P017,15,90,0,1350,
SL0063791,SO012759,2023-12-18,C0150,D02,E11,P003,10,95,0,950,
SL0063792,SO012759,2023-12-18,C0150,D02,E11,P002,6,60,0,360,
SL0063793,SO012759,2023-12-18,C0150,D02,E11,P015,15,82.45,0.03,1236.75,
SL0063794,SO012760,2023-12-27,C0150,D02,E11,P010,15,125,0,1875,
SL0063795,SO012760,2023-12-27,C0150,D02,E11,P003,15,95,0,1425,
SL0063796,SO012760,2023-12-27,C0150,D02,E11,P017,26,90,0,2340,
SL0063797,SO012760,2023-12-27,C0150,D02,E11,P002,6,60,0,360,
SL0063798,SO012761,2024-01-05,C0150,D02,E11,P010,7,125,0,875,
SL0063799,SO012761,2024-01-05,C0150,D02,E11,P021,21,184.3,0.03,3870.3,
SL0063800,SO012761,2024-01-05,C0150,D02,E11,P020,18,125,0,2250,
SL0063801,SO012761,2024-01-05,C0150,D02,E11,P014,15,95,0,1425,
SL0063802,SO012762,2024-01-16,C0150,D02,E11,P003,15,95,0,1425,
SL0063803,SO012762,2024-01-16,C0150,D02,E11,P023,10,135,0,1350,
SL0063804,SO012762,2024-01-16,C0150,D02,E11,P007,21,106.7,0.03,2240.7,
SL0063805,SO012762,2024-01-16,C0150,D02,E11,P009,21,130,0,2730,
SL0063806,SO012762,2024-01-16,C0150,D02,E11,P016,18,80,0,1440,
SL0063807,SO012762,2024-01-16,C0150,D02,E11,P021,15,190,0,2850,
SL0063808,SO012762,2024-01-16,C0150,D02,E11,P017,21,90,0,1890,
SL0063809,SO012763,2024-01-24,C0150,D02,E11,P024,21,90,0,1890,
SL0063810,SO012763,2024-01-24,C0150,D02,E11,P013,14,75,0,1050,
SL0063811,SO012763,2024-01-24,C0150,D02,E11,P022,26,220,0,5720,
SL0063812,SO012764,2024-02-02,C0150,D02,E11,P009,21,130,0,2730,
SL0063813,SO012764,2024-02-02,C0150,D02,E11,P003,21,92.15,0.03,1935.15,
SL0063814,SO012764,2024-02-02,C0150,D02,E11,P008,11,101.85,0.03,1120.35,
SL0063815,SO012764,2024-02-02,C0150,D02,E11,P023,16,135,0,2160,
SL0063816,SO012764,2024-02-02,C0150,D02,E11,P011,9,116.4,0.03,1047.6,
SL0063817,SO012765,2024-02-13,C0150,D02,E11,P016,15,80,0,1200,
SL0063818,SO012765,2024-02-13,C0150,D02,E11,P017,10,90,0,900,
SL0063819,SO012765,2024-02-13,C0150,D02,E11,P007,21,110,0,2310,
SL0063820,SO012765,2024-02-13,C0150,D02,E11,P002,9,60,0,540,
SL0063821,SO012765,2024-02-13,C0150,D02,E11,P006,9,90,0,810,
SL0063822,SO012765,2024-02-13,C0150,D02,E11,P015,21,85,0,1785,
SL0063823,SO012765,2024-02-13,C0150,D02,E11,P008,18,105,0,1890,
SL0063824,SO012766,2024-02-24,C0150,D02,E11,P003,26,95,0,2470,
SL0063825,SO012766,2024-02-24,C0150,D02,E11,P015,16,85,0,1360,
SL0063826,SO012766,2024-02-24,C0150,D02,E11,P004,16,70,0,1120,
SL0063827,SO012766,2024-02-24,C0150,D02,E11,P010,11,125,0,1375,
SL0063828,SO012766,2024-02-24,C0150,D02,E11,P002,11,60,0,660,
SL0063829,SO012767,2024-03-05,C0150,D02,E11,P020,10,125,0,1250,
SL0063830,SO012767,2024-03-05,C0150,D02,E11,P019,10,115,0,1150,
SL0063831,SO012767,2024-03-05,C0150,D02,E11,P016,6,80,0,480,
SL0063832,SO012768,2024-03-14,C0150,D02,E11,P016,6,80,0,480,
SL0063833,SO012768,2024-03-14,C0150,D02,E11,P024,7,90,0,630,
SL0063834,SO012768,2024-03-14,C0150,D02,E11,P010,16,125,0,2000,
SL0063835,SO012769,2024-03-23,C0150,D02,E11,P014,12,95,0,1140,
SL0063836,SO012769,2024-03-23,C0150,D02,E11,P013,15,75,0,1125,
SL0063837,SO012769,2024-03-23,C0150,D02,E11,P020,10,121.25,0.03,1212.5,
SL0063838,SO012769,2024-03-23,C0150,D02,E11,P018,5,130.95,0.03,654.75,
SL0063839,SO012769,2024-03-23,C0150,D02,E11,P002,9,60,0,540,
SL0063840,SO012770,2024-03-31,C0150,D02,E11,P005,5,116.4,0.03,582,
SL0063841,SO012770,2024-03-31,C0150,D02,E11,P023,5,130.95,0.03,654.75,
SL0063842,SO012770,2024-03-31,C0150,D02,E11,P012,5,80,0,400,
SL0063843,SO012770,2024-03-31,C0150,D02,E11,P010,16,125,0,2000,
SL0063844,SO012770,2024-03-31,C0150,D02,E11,P011,15,120,0,1800,
SL0063845,SO012771,2024-04-09,C0150,D02,E11,P009,5,130,0,650,
SL0063846,SO012771,2024-04-09,C0150,D02,E11,P006,6,90,0,540,
SL0063847,SO012771,2024-04-09,C0150,D02,E11,P014,10,95,0,950,
SL0063848,SO012771,2024-04-09,C0150,D02,E11,P016,10,80,0,800,
SL0063849,SO012771,2024-04-09,C0150,D02,E11,P003,12,95,0,1140,
SL0063850,SO012772,2024-04-16,C0150,D02,E11,P009,7,130,0,910,
SL0063851,SO012772,2024-04-16,C0150,D02,E11,P006,12,90,0,1080,
SL0063852,SO012772,2024-04-16,C0150,D02,E11,P004,10,70,0,700,
SL0063853,SO012773,2024-04-25,C0150,D02,E11,P016,10,80,0,800,
SL0063854,SO012773,2024-04-25,C0150,D02,E11,P004,7,70,0,490,
SL0063855,SO012773,2024-04-25,C0150,D02,E11,P011,6,116.4,0.03,698.4,
SL0063856,SO012773,2024-04-25,C0150,D02,E11,P006,12,90,0,1080,
SL0063857,SO012773,2024-04-25,C0150,D02,E11,P019,16,111.55,0.03,1784.8,
SL0063858,SO012773,2024-04-25,C0150,D02,E11,P012,7,80,0,560,
SL0063859,SO012773,2024-04-25,C0150,D02,E11,P024,12,90,0,1080,
SL0063860,SO012774,2024-05-06,C0150,D02,E11,P021,10,190,0,1900,
SL0063861,SO012774,2024-05-06,C0150,D02,E11,P016,13,80,0,1040,
SL0063862,SO012774,2024-05-06,C0150,D02,E11,P006,6,90,0,540,
SL0063863,SO012774,2024-05-06,C0150,D02,E11,P011,9,120,0,1080,
SL0063864,SO012774,2024-05-06,C0150,D02,E11,P005,7,120,0,840,
SL0063865,SO012774,2024-05-06,C0150,D02,E11,P024,5,90,0,450,
SL0063866,SO012775,2024-05-16,C0150,D02,E11,P002,6,60,0,360,
SL0063867,SO012775,2024-05-16,C0150,D02,E11,P016,10,80,0,800,
SL0063868,SO012775,2024-05-16,C0150,D02,E11,P008,13,105,0,1365,
SL0063869,SO012775,2024-05-16,C0150,D02,E11,P007,7,110,0,770,
SL0063870,SO012776,2024-05-25,C0150,D02,E11,P021,10,190,0,1900,
SL0063871,SO012776,2024-05-25,C0150,D02,E11,P012,10,80,0,800,
SL0063872,SO012776,2024-05-25,C0150,D02,E11,P011,12,120,0,1440,
SL0063873,SO012776,2024-05-25,C0150,D02,E11,P009,12,130,0,1560,
SL0063874,SO012777,2024-06-05,C0150,D02,E11,P010,14,125,0,1750,
SL0063875,SO012777,2024-06-05,C0150,D02,E11,P024,12,90,0,1080,
SL0063876,SO012777,2024-06-05,C0150,D02,E11,P002,26,60,0,1560,
SL0063877,SO012777,2024-06-05,C0150,D02,E11,P015,9,85,0,765,
SL0063878,SO012777,2024-06-05,C0150,D02,E11,P003,9,95,0,855,
SL0063879,SO012778,2024-06-12,C0150,D02,E11,P024,6,90,0,540,
SL0063880,SO012778,2024-06-12,C0150,D02,E11,P012,6,80,0,480,
SL0063881,SO012778,2024-06-12,C0150,D02,E11,P001,10,65,0,650,
SL0063882,SO012779,2024-06-21,C0150,D02,E11,P016,14,77.6,0.03,1086.4,
SL0063883,SO012779,2024-06-21,C0150,D02,E11,P002,21,60,0,1260,
SL0063884,SO012779,2024-06-21,C0150,D02,E11,P023,9,130.95,0.03,1178.55,
SL0063885,SO012779,2024-06-21,C0150,D02,E11,P014,12,95,0,1140,
SL0063886,SO012779,2024-06-21,C0150,D02,E11,P006,21,87.3,0.03,1833.3,
SL0063887,SO012779,2024-06-21,C0150,D02,E11,P007,15,110,0,1650,
SL0063888,SO012780,2024-07-01,C0150,D02,E11,P013,21,75,0,1575,
SL0063889,SO012780,2024-07-01,C0150,D02,E11,P012,12,80,0,960,
SL0063890,SO012780,2024-07-01,C0150,D02,E11,P016,7,80,0,560,
SL0063891,SO012780,2024-07-01,C0150,D02,E11,P004,12,70,0,840,
SL0063892,SO012780,2024-07-01,C0150,D02,E11,P001,16,65,0,1040,
SL0063893,SO012780,2024-07-01,C0150,D02,E11,P011,10,120,0,1200,
SL0063894,SO012780,2024-07-01,C0150,D02,E11,P015,9,85,0,765,
SL0063895,SO012781,2024-07-10,C0150,D02,E11,P010,10,125,0,1250,
SL0063896,SO012781,2024-07-10,C0150,D02,E11,P007,12,110,0,1320,
SL0063897,SO012781,2024-07-10,C0150,D02,E11,P003,15,95,0,1425,
SL0063898,SO012781,2024-07-10,C0150,D02,E11,P021,15,190,0,2850,
SL0063899,SO012781,2024-07-10,C0150,D02,E11,P012,12,80,0,960,
SL0063900,SO012782,2024-07-17,C0150,D02,E11,P018,9,135,0,1215,
SL0063901,SO012782,2024-07-17,C0150,D02,E11,P011,16,116.4,0.03,1862.4,
SL0063902,SO012782,2024-07-17,C0150,D02,E11,P015,15,85,0,1275,
SL0063903,SO012782,2024-07-17,C0150,D02,E11,P004,9,70,0,630,
SL0063904,SO012782,2024-07-17,C0150,D02,E11,P017,9,90,0,810,
SL0063905,SO012783,2024-07-24,C0150,D02,E11,P012,9,80,0,720,
SL0063906,SO012783,2024-07-24,C0150,D02,E11,P003,6,95,0,570,
SL0063907,SO012783,2024-07-24,C0150,D02,E11,P023,6,135,0,810,
SL0063908,SO012783,2024-07-24,C0150,D02,E11,P007,6,110,0,660,
SL0063909,SO012783,2024-07-24,C0150,D02,E11,P024,15,90,0,1350,
SL0063910,SO012784,2024-08-02,C0150,D02,E11,P009,6,130,0,780,
SL0063911,SO012784,2024-08-02,C0150,D02,E11,P001,26,65,0,1690,
SL0063912,SO012784,2024-08-02,C0150,D02,E11,P019,10,115,0,1150,
SL0063913,SO012784,2024-08-02,C0150,D02,E11,P012,15,80,0,1200,
SL0063914,SO012784,2024-08-02,C0150,D02,E11,P003,12,95,0,1140,
SL0063915,SO012785,2024-08-11,C0150,D02,E11,P005,12,120,0,1440,
SL0063916,SO012785,2024-08-11,C0150,D02,E11,P012,6,80,0,480,
SL0063917,SO012785,2024-08-11,C0150,D02,E11,P003,9,95,0,855,
SL0063918,SO012786,2024-08-19,C0150,D02,E11,P020,7,125,0,875,
SL0063919,SO012786,2024-08-19,C0150,D02,E11,P001,16,65,0,1040,
SL0063920,SO012786,2024-08-19,C0150,D02,E11,P010,10,121.25,0.03,1212.5,
SL0063921,SO012786,2024-08-19,C0150,D02,E11,P018,6,135,0,810,
SL0063922,SO012786,2024-08-19,C0150,D02,E11,P004,9,70,0,630,
SL0063923,SO012787,2024-08-26,C0150,D02,E11,P011,10,120,0,1200,
SL0063924,SO012787,2024-08-26,C0150,D02,E11,P002,21,60,0,1260,
SL0063925,SO012787,2024-08-26,C0150,D02,E11,P012,9,77.6,0.03,698.4,
SL0063926,SO012787,2024-08-26,C0150,D02,E11,P022,6,220,0,1320,
SL0063927,SO012787,2024-08-26,C0150,D02,E11,P020,7,125,0,875,
SL0063928,SO012788,2024-09-02,C0150,D02,E11,P022,15,220,0,3300,
SL0063929,SO012788,2024-09-02,C0150,D02,E11,P017,12,90,0,1080,
SL0063930,SO012788,2024-09-02,C0150,D02,E11,P008,18,105,0,1890,
SL0063931,SO012788,2024-09-02,C0150,D02,E11,P006,21,90,0,1890,
SL0063932,SO012788,2024-09-02,C0150,D02,E11,P013,11,75,0,825,
SL0063933,SO012788,2024-09-02,C0150,D02,E11,P023,15,130.95,0.03,1964.25,
SL0063934,SO012788,2024-09-02,C0150,D02,E11,P020,11,125,0,1375,
SL0063935,SO012789,2024-09-10,C0150,D02,E11,P006,16,90,0,1440,
SL0063936,SO012789,2024-09-10,C0150,D02,E11,P002,21,60,0,1260,
SL0063937,SO012789,2024-09-10,C0150,D02,E11,P009,12,126.1,0.03,1513.2,
SL0063938,SO012790,2024-09-17,C0150,D02,E11,P024,15,90,0,1350,
SL0063939,SO012790,2024-09-17,C0150,D02,E11,P017,12,87.3,0.03,1047.6,
SL0063940,SO012790,2024-09-17,C0150,D02,E11,P003,15,95,0,1425,
SL0063941,SO012790,2024-09-17,C0150,D02,E11,P006,16,90,0,1440,
SL0063942,SO012790,2024-09-17,C0150,D02,E11,P004,9,67.9,0.03,611.1,
SL0063943,SO012790,2024-09-17,C0150,D02,E11,P016,18,80,0,1440,
SL0063944,SO012791,2024-09-27,C0150,D02,E11,P004,12,67.9,0.03,814.8,
SL0063945,SO012791,2024-09-27,C0150,D02,E11,P016,14,77.6,0.03,1086.4,
SL0063946,SO012791,2024-09-27,C0150,D02,E11,P022,15,220,0,3300,
SL0063947,SO012791,2024-09-27,C0150,D02,E11,P010,18,125,0,2250,
SL0063948,SO012791,2024-09-27,C0150,D02,E11,P013,26,75,0,1950,
SL0063949,SO012791,2024-09-27,C0150,D02,E11,P008,7,105,0,735,
SL0063950,SO012791,2024-09-27,C0150,D02,E11,P005,12,120,0,1440,
SL0063951,SO012792,2024-10-08,C0150,D02,E11,P014,19,87.4,0.08,1660.6,PR05
SL0063952,SO012792,2024-10-08,C0150,D02,E11,P004,14,66.5,0.05,931,PR05
SL0063953,SO012792,2024-10-08,C0150,D02,E11,P010,24,118.75,0.05,2850,PR05
SL0063954,SO012792,2024-10-08,C0150,D02,E11,P002,18,55.2,0.08,993.6,PR05
SL0063955,SO012792,2024-10-08,C0150,D02,E11,P012,19,73.6,0.08,1398.4,PR05
SL0063956,SO012793,2024-10-15,C0150,D02,E11,P022,7,220,0,1540,
SL0063957,SO012793,2024-10-15,C0150,D02,E11,P006,18,90,0,1620,
SL0063958,SO012793,2024-10-15,C0150,D02,E11,P007,15,110,0,1650,
SL0063959,SO012793,2024-10-15,C0150,D02,E11,P017,15,90,0,1350,
SL0063960,SO012793,2024-10-15,C0150,D02,E11,P002,7,58.2,0.03,407.4,
SL0063961,SO012793,2024-10-15,C0150,D02,E11,P004,7,70,0,490,
SL0063962,SO012793,2024-10-15,C0150,D02,E11,P011,14,120,0,1680,
SL0063963,SO012794,2024-10-22,C0150,D02,E11,P022,19,202.4,0.08,3845.6,PR06
SL0063964,SO012794,2024-10-22,C0150,D02,E11,P004,19,66.5,0.05,1263.5,PR06
SL0063965,SO012794,2024-10-22,C0150,D02,E11,P011,18,114,0.05,2052,PR06
SL0063966,SO012794,2024-10-22,C0150,D02,E11,P023,14,124.2,0.08,1738.8,PR06
SL0063967,SO012794,2024-10-22,C0150,D02,E11,P009,19,123.5,0.05,2346.5,PR06
SL0063968,SO012794,2024-10-22,C0150,D02,E11,P003,23,87.4,0.08,2010.2,PR06
SL0063969,SO012794,2024-10-22,C0150,D02,E11,P001,9,61.75,0.05,555.75,PR06
SL0063970,SO012795,2024-11-02,C0150,D02,E11,P012,35,73.6,0.08,2576,PR06
SL0063971,SO012795,2024-11-02,C0150,D02,E11,P005,14,110.4,0.08,1545.6,PR06
SL0063972,SO012795,2024-11-02,C0150,D02,E11,P002,8,55.2,0.08,441.6,PR06
SL0063973,SO012795,2024-11-02,C0150,D02,E11,P007,21,104.5,0.05,2194.5,PR06
SL0063974,SO012795,2024-11-02,C0150,D02,E11,P009,35,119.6,0.08,4186,PR06
SL0063975,SO012795,2024-11-02,C0150,D02,E11,P010,20,118.75,0.05,2375,PR06
SL0063976,SO012795,2024-11-02,C0150,D02,E11,P017,21,85.5,0.05,1795.5,PR06
SL0063977,SO012796,2024-11-11,C0150,D02,E11,P011,6,120,0,720,
SL0063978,SO012796,2024-11-11,C0150,D02,E11,P015,28,85,0,2380,
SL0063979,SO012796,2024-11-11,C0150,D02,E11,P004,22,70,0,1540,
SL0063980,SO012796,2024-11-11,C0150,D02,E11,P008,16,105,0,1680,
SL0063981,SO012796,2024-11-11,C0150,D02,E11,P002,12,60,0,720,
SL0063982,SO012796,2024-11-11,C0150,D02,E11,P013,6,75,0,450,
SL0063983,SO012797,2024-11-18,C0150,D02,E11,P016,8,80,0,640,
SL0063984,SO012797,2024-11-18,C0150,D02,E11,P020,20,125,0,2500,
SL0063985,SO012797,2024-11-18,C0150,D02,E11,P023,17,135,0,2295,
SL0063986,SO012797,2024-11-18,C0150,D02,E11,P009,28,130,0,3640,
SL0063987,SO012797,2024-11-18,C0150,D02,E11,P004,11,67.9,0.03,746.9,
SL0063988,SO012797,2024-11-18,C0150,D02,E11,P007,22,110,0,2420,
SL0063989,SO012797,2024-11-18,C0150,D02,E11,P005,28,116.4,0.03,3259.2,
SL0063990,SO012798,2024-11-28,C0150,D02,E11,P004,17,67.9,0.03,1154.3,
SL0063991,SO012798,2024-11-28,C0150,D02,E11,P022,11,213.4,0.03,2347.4,
SL0063992,SO012798,2024-11-28,C0150,D02,E11,P012,22,80,0,1760,
SL0063993,SO012798,2024-11-28,C0150,D02,E11,P011,15,116.4,0.03,1746,
SL0063994,SO012798,2024-11-28,C0150,D02,E11,P021,22,190,0,4180,
SL0063995,SO012798,2024-11-28,C0150,D02,E11,P018,22,135,0,2970,
SL0063996,SO012798,2024-11-28,C0150,D02,E11,P020,20,125,0,2500,
SL0063997,SO012799,2024-12-05,C0150,D02,E11,P007,11,110,0,1210,
SL0063998,SO012799,2024-12-05,C0150,D02,E11,P021,17,190,0,3230,
SL0063999,SO012799,2024-12-05,C0150,D02,E11,P012,17,80,0,1360,
SL0064000,SO012799,2024-12-05,C0150,D02,E11,P011,12,120,0,1440,
SL0064001,SO012800,2024-12-12,C0150,D02,E11,P010,16,125,0,2000,
SL0064002,SO012800,2024-12-12,C0150,D02,E11,P005,11,120,0,1320,
SL0064003,SO012800,2024-12-12,C0150,D02,E11,P017,11,90,0,990,
SL0064004,SO012801,2024-12-19,C0150,D02,E11,P017,22,90,0,1980,
SL0064005,SO012801,2024-12-19,C0150,D02,E11,P024,22,90,0,1980,
SL0064006,SO012801,2024-12-19,C0150,D02,E11,P003,22,95,0,2090,
SL0064007,SO012801,2024-12-19,C0150,D02,E11,P009,17,130,0,2210,
SL0064008,SO012801,2024-12-19,C0150,D02,E11,P012,11,80,0,880,
SL0064009,SO012802,2024-12-30,C0150,D02,E11,P014,22,95,0,2090,
SL0064010,SO012802,2024-12-30,C0150,D02,E11,P005,28,120,0,3360,
SL0064011,SO012802,2024-12-30,C0150,D02,E11,P010,16,125,0,2000,
SL0064012,SO012802,2024-12-30,C0150,D02,E11,P012,11,80,0,880,
SL0064013,SO012803,2022-09-26,C0151,D01,E07,P017,3,85.5,0.05,256.5,PR01
SL0064014,SO012803,2022-09-26,C0151,D01,E07,P008,3,99.75,0.05,299.25,PR01
SL0064015,SO012803,2022-09-26,C0151,D01,E07,P005,2,114,0.05,228,PR01
SL0064016,SO012803,2022-09-26,C0151,D01,E07,P022,2,202.4,0.08,404.8,PR01
SL0064017,SO012803,2022-09-26,C0151,D01,E07,P001,4,59.8,0.08,239.2,PR01
SL0064018,SO012804,2022-10-12,C0151,D01,E07,P006,2,90,0,180,
SL0064019,SO012804,2022-10-12,C0151,D01,E07,P009,3,130,0,390,
SL0064020,SO012804,2022-10-12,C0151,D01,E07,P003,6,95,0,570,
SL0064021,SO012805,2022-10-25,C0151,D01,E07,P018,4,128.25,0.05,513,PR02
SL0064022,SO012805,2022-10-25,C0151,D01,E07,P001,4,59.8,0.08,239.2,PR02
SL0064023,SO012805,2022-10-25,C0151,D01,E07,P016,7,76,0.05,532,PR02
SL0064024,SO012806,2022-11-10,C0151,D01,E07,P003,5,95,0,475,
SL0064025,SO012806,2022-11-10,C0151,D01,E07,P004,7,70,0,490,
SL0064026,SO012806,2022-11-10,C0151,D01,E07,P013,4,75,0,300,
SL0064027,SO012806,2022-11-10,C0151,D01,E07,P020,2,125,0,250,
SL0064028,SO012806,2022-11-10,C0151,D01,E07,P010,2,125,0,250,
SL0064029,SO012806,2022-11-10,C0151,D01,E07,P022,3,220,0,660,
SL0064030,SO012807,2022-11-27,C0151,D01,E07,P022,7,220,0,1540,
SL0064031,SO012807,2022-11-27,C0151,D01,E07,P019,2,115,0,230,
SL0064032,SO012807,2022-11-27,C0151,D01,E07,P001,4,65,0,260,
SL0064033,SO012807,2022-11-27,C0151,D01,E07,P012,5,80,0,400,
SL0064034,SO012807,2022-11-27,C0151,D01,E07,P014,5,95,0,475,
SL0064035,SO012807,2022-11-27,C0151,D01,E07,P021,8,190,0,1520,
SL0064036,SO012808,2022-12-14,C0151,D01,E07,P013,3,75,0,225,
SL0064037,SO012808,2022-12-14,C0151,D01,E07,P008,6,105,0,630,
SL0064038,SO012808,2022-12-14,C0151,D01,E07,P021,8,190,0,1520,
SL0064039,SO012809,2022-12-27,C0151,D01,E07,P003,5,95,0,475,
SL0064040,SO012809,2022-12-27,C0151,D01,E07,P002,4,60,0,240,
SL0064041,SO012809,2022-12-27,C0151,D01,E07,P015,5,85,0,425,
SL0064042,SO012809,2022-12-27,C0151,D01,E07,P008,2,105,0,210,
SL0064043,SO012809,2022-12-27,C0151,D01,E07,P013,4,75,0,300,
SL0064044,SO012809,2022-12-27,C0151,D01,E07,P005,7,116.4,0.03,814.8,
SL0064045,SO012810,2023-01-12,C0151,D01,E07,P001,2,65,0,130,
SL0064046,SO012810,2023-01-12,C0151,D01,E07,P015,5,85,0,425,
SL0064047,SO012810,2023-01-12,C0151,D01,E07,P022,5,213.4,0.03,1067,
SL0064048,SO012810,2023-01-12,C0151,D01,E07,P021,3,184.3,0.03,552.9,
SL0064049,SO012810,2023-01-12,C0151,D01,E07,P014,8,92.15,0.03,737.2,
SL0064050,SO012810,2023-01-12,C0151,D01,E07,P005,3,120,0,360,
SL0064051,SO012810,2023-01-12,C0151,D01,E07,P003,5,95,0,475,
SL0064052,SO012811,2023-01-29,C0151,D01,E07,P022,8,220,0,1760,
SL0064053,SO012811,2023-01-29,C0151,D01,E07,P003,7,95,0,665,
SL0064054,SO012811,2023-01-29,C0151,D01,E07,P005,8,120,0,960,
SL0064055,SO012812,2023-02-12,C0151,D01,E07,P015,7,85,0,595,
SL0064056,SO012812,2023-02-12,C0151,D01,E07,P001,5,65,0,325,
SL0064057,SO012812,2023-02-12,C0151,D01,E07,P009,3,130,0,390,
SL0064058,SO012812,2023-02-12,C0151,D01,E07,P008,5,105,0,525,
SL0064059,SO012812,2023-02-12,C0151,D01,E07,P006,2,90,0,180,
SL0064060,SO012812,2023-02-12,C0151,D01,E07,P022,3,220,0,660,
SL0064061,SO012813,2023-02-25,C0151,D01,E07,P002,3,60,0,180,
SL0064062,SO012813,2023-02-25,C0151,D01,E07,P003,3,95,0,285,
SL0064063,SO012813,2023-02-25,C0151,D01,E07,P021,7,184.3,0.03,1290.1,
SL0064064,SO012813,2023-02-25,C0151,D01,E07,P009,5,130,0,650,
SL0064065,SO012813,2023-02-25,C0151,D01,E07,P023,9,135,0,1215,
SL0064066,SO012813,2023-02-25,C0151,D01,E07,P019,6,115,0,690,
SL0064067,SO012813,2023-02-25,C0151,D01,E07,P015,5,85,0,425,
SL0064068,SO012814,2023-03-12,C0151,D01,E07,P001,3,65,0,195,
SL0064069,SO012814,2023-03-12,C0151,D01,E07,P003,2,95,0,190,
SL0064070,SO012814,2023-03-12,C0151,D01,E07,P002,2,60,0,120,
SL0064071,SO012814,2023-03-12,C0151,D01,E07,P013,4,75,0,300,
SL0064072,SO012814,2023-03-12,C0151,D01,E07,P011,4,120,0,480,
SL0064073,SO012814,2023-03-12,C0151,D01,E07,P023,2,135,0,270,
SL0064074,SO012815,2023-03-27,C0151,D01,E07,P018,3,135,0,405,
SL0064075,SO012815,2023-03-27,C0151,D01,E07,P004,4,70,0,280,
SL0064076,SO012815,2023-03-27,C0151,D01,E07,P015,4,85,0,340,
SL0064077,SO012815,2023-03-27,C0151,D01,E07,P006,5,87.3,0.03,436.5,
SL0064078,SO012816,2023-04-10,C0151,D01,E07,P007,2,110,0,220,
SL0064079,SO012816,2023-04-10,C0151,D01,E07,P016,3,80,0,240,
SL0064080,SO012816,2023-04-10,C0151,D01,E07,P006,5,90,0,450,
SL0064081,SO012816,2023-04-10,C0151,D01,E07,P017,3,90,0,270,
SL0064082,SO012816,2023-04-10,C0151,D01,E07,P013,5,75,0,375,
SL0064083,SO012817,2023-04-25,C0151,D01,E07,P019,2,115,0,230,
SL0064084,SO012817,2023-04-25,C0151,D01,E07,P001,3,63.05,0.03,189.15,
SL0064085,SO012817,2023-04-25,C0151,D01,E07,P008,4,105,0,420,
SL0064086,SO012817,2023-04-25,C0151,D01,E07,P004,3,70,0,210,
SL0064087,SO012817,2023-04-25,C0151,D01,E07,P023,3,135,0,405,
SL0064088,SO012818,2023-05-12,C0151,D01,E07,P022,3,220,0,660,
SL0064089,SO012818,2023-05-12,C0151,D01,E07,P019,4,115,0,460,
SL0064090,SO012818,2023-05-12,C0151,D01,E07,P003,2,95,0,190,
SL0064091,SO012818,2023-05-12,C0151,D01,E07,P013,3,75,0,225,
SL0064092,SO012818,2023-05-12,C0151,D01,E07,P006,4,90,0,360,
SL0064093,SO012818,2023-05-12,C0151,D01,E07,P009,2,130,0,260,
SL0064094,SO012818,2023-05-12,C0151,D01,E07,P002,2,60,0,120,
SL0064095,SO012819,2023-05-26,C0151,D01,E07,P004,3,70,0,210,
SL0064096,SO012819,2023-05-26,C0151,D01,E07,P005,3,120,0,360,
SL0064097,SO012819,2023-05-26,C0151,D01,E07,P006,2,90,0,180,
SL0064098,SO012819,2023-05-26,C0151,D01,E07,P021,3,190,0,570,
SL0064099,SO012819,2023-05-26,C0151,D01,E07,P014,2,95,0,190,
SL0064100,SO012819,2023-05-26,C0151,D01,E07,P001,3,65,0,195,
SL0064101,SO012819,2023-05-26,C0151,D01,E07,P011,5,120,0,600,
SL0064102,SO012820,2023-06-08,C0151,D01,E07,P006,3,87.3,0.03,261.9,
SL0064103,SO012820,2023-06-08,C0151,D01,E07,P005,5,120,0,600,
SL0064104,SO012820,2023-06-08,C0151,D01,E07,P021,3,190,0,570,
SL0064105,SO012820,2023-06-08,C0151,D01,E07,P016,2,80,0,160,
SL0064106,SO012820,2023-06-08,C0151,D01,E07,P001,3,65,0,195,
SL0064107,SO012820,2023-06-08,C0151,D01,E07,P009,5,130,0,650,
SL0064108,SO012820,2023-06-08,C0151,D01,E07,P010,3,125,0,375,
SL0064109,SO012821,2023-06-24,C0151,D01,E07,P012,3,80,0,240,
SL0064110,SO012821,2023-06-24,C0151,D01,E07,P001,3,65,0,195,
SL0064111,SO012821,2023-06-24,C0151,D01,E07,P019,5,115,0,575,
SL0064112,SO012821,2023-06-24,C0151,D01,E07,P010,5,125,0,625,
SL0064113,SO012821,2023-06-24,C0151,D01,E07,P004,2,70,0,140,
SL0064114,SO012821,2023-06-24,C0151,D01,E07,P002,8,60,0,480,
SL0064115,SO012822,2023-07-09,C0151,D01,E07,P002,3,60,0,180,
