MaterialID,WeekEnd,OpeningStock,Received,Consumed,ClosingStock
M11,2022-12-04,352.8,0.0,27.3,325.5
M11,2022-12-11,325.5,0.0,51.9,273.6
M11,2022-12-18,273.6,0.0,41.8,231.8
M11,2022-12-25,231.8,230.0,31.7,430.1
M11,2023-01-01,430.1,0.0,38.7,391.4
M11,2023-01-08,391.4,0.0,41.8,349.6
M11,2023-01-15,349.6,0.0,31.7,317.9
M11,2023-01-22,317.9,0.0,35.2,282.7
M11,2023-01-29,282.7,0.0,38.3,244.4
M11,2023-02-05,244.4,200.0,21.1,423.3
M11,2023-02-12,423.3,0.0,35.2,388.1
M11,2023-02-19,388.1,0.0,78.3,309.8
M11,2023-02-26,309.8,0.0,47.5,262.2
M11,2023-03-05,262.2,260.0,58.1,464.2
M11,2023-03-12,464.2,0.0,80.5,383.6
M11,2023-03-19,383.6,0.0,56.3,327.3
M11,2023-03-26,327.3,0.0,59.8,267.5
M11,2023-04-02,267.5,0.0,41.8,225.7
M11,2023-04-09,225.7,220.0,53.7,392.0
M11,2023-04-16,392.0,0.0,57.2,334.8
M11,2023-04-23,334.8,0.0,64.2,270.6
M11,2023-04-30,270.6,240.0,67.3,443.2
M11,2023-05-07,443.2,0.0,54.6,388.7
M11,2023-05-14,388.7,0.0,124.5,264.2
M11,2023-05-21,264.2,260.0,135.5,388.6
M11,2023-05-28,388.6,220.0,109.6,499.1
M11,2023-06-04,499.1,0.0,108.2,390.8
M11,2023-06-11,390.8,0.0,77.0,313.8
M11,2023-06-18,313.8,280.0,96.8,497.0
M11,2023-06-25,497.0,0.0,110.4,386.6
M11,2023-07-02,386.6,280.0,147.0,519.6
M11,2023-07-09,519.6,0.0,130.2,389.4
M11,2023-07-16,389.4,0.0,82.7,306.7
M11,2023-07-23,306.7,300.0,103.4,503.3
M11,2023-07-30,503.3,0.0,118.4,384.9
M11,2023-08-06,384.9,260.0,141.7,503.2
M11,2023-08-13,503.2,0.0,117.9,385.3
M11,2023-08-20,385.3,220.0,98.1,507.2
M11,2023-08-27,507.2,0.0,123.2,384.0
M11,2023-09-03,384.0,210.0,106.9,487.1
M11,2023-09-10,487.1,0.0,103.4,383.7
M11,2023-09-17,383.7,0.0,59.8,323.8
M11,2023-09-24,323.8,240.0,90.2,473.6
M11,2023-10-01,473.6,0.0,83.6,390.0
M11,2023-10-08,390.0,0.0,48.4,341.6
M11,2023-10-15,341.6,0.0,53.7,288.0
M11,2023-10-22,288.0,0.0,27.7,260.2
M11,2023-10-29,260.2,240.0,55.0,445.2
M11,2023-11-05,445.2,0.0,52.4,392.9
M11,2023-11-12,392.9,0.0,20.2,372.6
M11,2023-11-19,372.6,0.0,39.6,333.0
M11,2023-11-26,333.0,0.0,52.4,280.7
M11,2023-12-03,280.7,0.0,26.0,254.7
M11,2023-12-10,254.7,240.0,36.5,458.2
M11,2023-12-17,458.2,0.0,70.8,387.4
M11,2023-12-24,387.4,0.0,29.5,357.9
M11,2023-12-31,357.9,0.0,38.7,319.2
M11,2024-01-07,319.2,0.0,44.4,274.7
M11,2024-01-14,274.7,0.0,33.9,240.8
M11,2024-01-21,240.8,210.0,35.2,415.6
M11,2024-01-28,415.6,0.0,32.1,383.5
M11,2024-02-04,383.5,0.0,44.9,338.6
M11,2024-02-11,338.6,0.0,43.1,295.5
M11,2024-02-18,295.5,0.0,45.3,250.2
M11,2024-02-25,250.2,270.0,54.1,466.1
M11,2024-03-03,466.1,0.0,76.6,389.5
M11,2024-03-10,389.5,0.0,64.7,324.8
M11,2024-03-17,324.8,0.0,61.6,263.2
M11,2024-03-24,263.2,200.0,77.4,385.8
M11,2024-03-31,385.8,0.0,73.9,311.9
M11,2024-04-07,311.9,0.0,54.1,257.8
M11,2024-04-14,257.8,270.0,59.4,468.4
M11,2024-04-21,468.4,0.0,82.7,385.6
M11,2024-04-28,385.6,0.0,48.0,337.7
M11,2024-05-05,337.7,200.0,59.4,478.3
M11,2024-05-12,478.3,0.0,94.2,384.1
M11,2024-05-19,384.1,320.0,156.6,547.5
M11,2024-05-26,547.5,0.0,154.0,393.5
M11,2024-06-02,393.5,280.0,132.9,540.6
M11,2024-06-09,540.6,0.0,153.1,387.5
M11,2024-06-16,387.5,290.0,150.5,527.0
M11,2024-06-23,527.0,0.0,139.0,388.0
M11,2024-06-30,388.0,300.0,174.2,513.7
M11,2024-07-07,513.7,0.0,127.6,386.1
M11,2024-07-14,386.1,300.0,130.7,555.4
M11,2024-07-21,555.4,0.0,168.1,387.4
M11,2024-07-28,387.4,310.0,191.8,505.5
M11,2024-08-04,505.5,0.0,120.1,385.4
M11,2024-08-11,385.4,300.0,159.3,526.1
M11,2024-08-18,526.1,0.0,135.5,390.6
M11,2024-08-25,390.6,280.0,106.0,564.6
M11,2024-09-01,564.6,0.0,179.5,385.0
M11,2024-09-08,385.0,240.0,131.6,493.5
M11,2024-09-15,493.5,0.0,107.8,385.7
M11,2024-09-22,385.7,0.0,72.6,313.1
M11,2024-09-29,313.1,260.0,85.8,487.3
M11,2024-10-06,487.3,0.0,101.2,386.1
M11,2024-10-13,386.1,0.0,62.9,323.2
M11,2024-10-20,323.2,0.0,44.0,279.2
M11,2024-10-27,279.2,0.0,30.4,248.8
M11,2024-11-03,248.8,230.0,43.1,435.7
M11,2024-11-10,435.7,0.0,45.8,389.9
M11,2024-11-17,389.9,0.0,57.6,332.3
M11,2024-11-24,332.3,0.0,45.8,286.5
M11,2024-12-01,286.5,0.0,54.1,232.4
M11,2024-12-08,232.4,210.0,33.0,409.4
M11,2024-12-15,409.4,0.0,25.5,383.9
M11,2024-12-22,383.9,0.0,53.7,330.2
M11,2024-12-29,330.2,210.0,33.0,507.2
M11,2025-01-05,507.2,0.0,118.4,388.8
M13,2022-01-02,355.7,0.0,59.3,296.4
M13,2022-01-09,296.4,0.0,56.6,239.9
M13,2022-01-16,239.9,0.0,37.1,202.8
M13,2022-01-23,202.8,0.0,50.5,152.3
M13,2022-01-30,152.3,0.0,39.0,113.3
M13,2022-02-06,113.3,110.0,36.5,186.8
M13,2022-02-13,186.8,0.0,26.5,160.3
M13,2022-02-20,160.3,0.0,13.1,147.3
M13,2022-02-27,147.3,0.0,9.8,137.5
M13,2022-03-06,137.5,0.0,22.4,115.1
M13,2022-03-13,115.1,0.0,12.9,102.2
M13,2022-03-20,102.2,80.0,13.1,169.2
M13,2022-03-27,169.2,0.0,17.9,151.2
M13,2022-04-03,151.2,0.0,14.8,136.4
M13,2022-04-10,136.4,0.0,17.6,118.8
M13,2022-04-17,118.8,0.0,25.5,93.3
M13,2022-04-24,93.3,90.0,17.6,165.7
M13,2022-05-01,165.7,0.0,14.0,151.7
M13,2022-05-08,151.7,0.0,13.8,137.9
M13,2022-05-15,137.9,0.0,17.2,120.7
M13,2022-05-22,120.7,0.0,14.6,106.1
M13,2022-05-29,106.1,0.0,9.2,96.9
M13,2022-06-05,96.9,0.0,17.6,79.4
M13,2022-06-12,79.4,100.0,21.4,157.9
M13,2022-06-19,157.9,0.0,15.2,142.7
M13,2022-06-26,142.7,0.0,19.7,123.0
M13,2022-07-03,123.0,0.0,18.3,104.7
M13,2022-07-10,104.7,100.0,23.4,181.3
M13,2022-07-17,181.3,0.0,24.4,156.9
M13,2022-07-24,156.9,0.0,17.4,139.5
M13,2022-07-31,139.5,0.0,14.4,125.1
M13,2022-08-07,125.1,0.0,25.2,100.0
M13,2022-08-14,100.0,90.0,18.9,171.0
M13,2022-08-21,171.0,0.0,13.8,157.2
M13,2022-08-28,157.2,0.0,22.6,134.6
M13,2022-09-04,134.6,0.0,8.8,125.8
M13,2022-09-11,125.8,90.0,27.1,188.7
M13,2022-09-18,188.7,0.0,32.8,155.9
M13,2022-09-25,155.9,0.0,20.3,135.7
M13,2022-10-02,135.7,0.0,20.9,114.8
M13,2022-10-09,114.8,130.0,23.0,221.8
M13,2022-10-16,221.8,0.0,64.4,157.4
M13,2022-10-23,157.4,80.0,23.4,214.0
M13,2022-10-30,214.0,0.0,63.0,151.1
M13,2022-11-06,151.1,90.0,26.5,214.5
M13,2022-11-13,214.5,0.0,62.8,151.7
M13,2022-11-20,151.7,80.0,27.7,204.1
M13,2022-11-27,204.1,0.0,49.9,154.1
M13,2022-12-04,154.1,90.0,39.8,204.4
M13,2022-12-11,204.4,0.0,50.3,154.0
M13,2022-12-18,154.0,100.0,40.2,213.9
M13,2022-12-25,213.9,0.0,55.4,158.5
M13,2023-01-01,158.5,90.0,48.6,199.9
M13,2023-01-08,199.9,0.0,48.0,152.0
M13,2023-01-15,152.0,110.0,54.4,207.6
M13,2023-01-22,207.6,0.0,54.6,153.0
M13,2023-01-29,153.0,90.0,38.6,204.4
M13,2023-02-05,204.4,0.0,45.4,158.9
M13,2023-02-12,158.9,0.0,20.7,138.2
M13,2023-02-19,138.2,0.0,12.5,125.8
M13,2023-02-26,125.8,0.0,16.8,109.0
M13,2023-03-05,109.0,0.0,16.0,93.0
M13,2023-03-12,93.0,100.0,14.6,178.4
M13,2023-03-19,178.4,0.0,24.2,154.2
M13,2023-03-26,154.2,0.0,13.8,140.4
M13,2023-04-02,140.4,0.0,18.5,121.8
M13,2023-04-09,121.8,0.0,17.2,104.7
M13,2023-04-16,104.7,0.0,11.1,93.6
M13,2023-04-23,93.6,100.0,17.0,176.6
M13,2023-04-30,176.6,0.0,17.2,159.4
M13,2023-05-07,159.4,0.0,11.3,148.1
M13,2023-05-14,148.1,0.0,22.0,126.1
M13,2023-05-21,126.1,0.0,12.3,113.8
M13,2023-05-28,113.8,0.0,17.9,95.9
M13,2023-06-04,95.9,100.0,15.0,180.8
M13,2023-06-11,180.8,0.0,24.0,156.9
M13,2023-06-18,156.9,0.0,28.1,128.8
M13,2023-06-25,128.8,0.0,14.2,114.5
M13,2023-07-02,114.5,0.0,30.0,84.5
M13,2023-07-09,84.5,90.0,22.0,152.5
M13,2023-07-16,152.5,0.0,25.5,126.9
M13,2023-07-23,126.9,0.0,23.8,103.1
M13,2023-07-30,103.1,90.0,11.5,181.6
M13,2023-08-06,181.6,0.0,21.4,160.2
M13,2023-08-13,160.2,0.0,27.3,132.9
M13,2023-08-20,132.9,0.0,15.6,117.3
M13,2023-08-27,117.3,0.0,20.7,96.6
M13,2023-09-03,96.6,100.0,17.0,179.7
M13,2023-09-10,179.7,0.0,19.1,160.5
M13,2023-09-17,160.5,0.0,18.3,142.2
M13,2023-09-24,142.2,0.0,29.2,113.0
M13,2023-10-01,113.0,100.0,32.2,180.8
M13,2023-10-08,180.8,0.0,24.2,156.6
M13,2023-10-15,156.6,100.0,52.3,204.4
M13,2023-10-22,204.4,0.0,53.4,150.9
M13,2023-10-29,150.9,130.0,57.9,223.0
M13,2023-11-05,223.0,0.0,66.3,156.7
M13,2023-11-12,156.7,130.0,58.3,228.4
M13,2023-11-19,228.4,0.0,68.2,160.2
M13,2023-11-26,160.2,90.0,41.7,208.4
M13,2023-12-03,208.4,0.0,48.2,160.3
M13,2023-12-10,160.3,90.0,48.4,201.9
M13,2023-12-17,201.9,0.0,46.6,155.3
M13,2023-12-24,155.3,100.0,68.1,187.2
M13,2023-12-31,187.2,0.0,34.3,152.9
M13,2024-01-07,152.9,0.0,29.2,123.7
M13,2024-01-14,123.7,130.0,40.2,213.5
M13,2024-01-21,213.5,0.0,59.7,153.8
M13,2024-01-28,153.8,100.0,51.1,202.7
M13,2024-02-04,202.7,0.0,45.8,156.9
M13,2024-02-11,156.9,0.0,29.4,127.5
M13,2024-02-18,127.5,0.0,26.3,101.1
M13,2024-02-25,101.1,100.0,23.6,177.5
M13,2024-03-03,177.5,0.0,17.9,159.6
M13,2024-03-10,159.6,0.0,19.5,140.1
M13,2024-03-17,140.1,0.0,25.0,115.1
M13,2024-03-24,115.1,0.0,13.8,101.3
M13,2024-03-31,101.3,90.0,19.7,171.6
M13,2024-04-07,171.6,0.0,19.9,151.7
M13,2024-04-14,151.7,0.0,15.0,136.7
M13,2024-04-21,136.7,0.0,17.7,119.0
M13,2024-04-28,119.0,0.0,16.4,102.6
M13,2024-05-05,102.6,90.0,17.4,175.2
M13,2024-05-12,175.2,0.0,17.9,157.3
M13,2024-05-19,157.3,0.0,22.4,134.9
M13,2024-05-26,134.9,0.0,17.9,116.9
M13,2024-06-02,116.9,0.0,17.4,99.6
M13,2024-06-09,99.6,100.0,24.0,175.6
M13,2024-06-16,175.6,0.0,22.2,153.3
M13,2024-06-23,153.3,0.0,24.8,128.6
M13,2024-06-30,128.6,0.0,21.4,107.1
M13,2024-07-07,107.1,100.0,21.6,185.5
M13,2024-07-14,185.5,0.0,30.6,154.9
M13,2024-07-21,154.9,0.0,19.5,135.4
M13,2024-07-28,135.4,0.0,16.6,118.8
M13,2024-08-04,118.8,0.0,30.2,88.6
M13,2024-08-11,88.6,90.0,26.3,152.2
M13,2024-08-18,152.2,0.0,18.7,133.5
M13,2024-08-25,133.5,0.0,24.8,108.8
M13,2024-09-01,108.8,100.0,27.9,180.9
M13,2024-09-08,180.9,0.0,23.2,157.7
M13,2024-09-15,157.7,0.0,31.6,126.1
M13,2024-09-22,126.1,100.0,43.7,182.4
M13,2024-09-29,182.4,0.0,25.4,157.1
M13,2024-10-06,157.1,120.0,59.5,217.6
M13,2024-10-13,217.6,0.0,65.9,151.7
M13,2024-10-20,151.7,130.0,72.5,209.1
M13,2024-10-27,209.1,0.0,50.3,158.8
M13,2024-11-03,158.8,150.0,48.6,260.3
M13,2024-11-10,260.3,0.0,105.7,154.6
M13,2024-11-17,154.6,100.0,41.5,213.0
M13,2024-11-24,213.0,0.0,60.3,152.8
M13,2024-12-01,152.8,0.0,60.4,92.3
M13,2024-12-08,92.3,120.0,52.3,160.1
M13,2024-12-15,160.1,0.0,13.3,146.8
M13,2024-12-22,146.8,0.0,32.0,114.8
M13,2024-12-29,114.8,100.0,0.8,214.1
M13,2025-01-05,214.1,0.0,56.6,157.5
M14,2022-01-30,201.8,0.0,9.4,192.4
M14,2022-02-06,192.4,0.0,12.5,180.0
M14,2022-02-13,180.0,0.0,19.3,160.7
M14,2022-02-20,160.7,0.0,13.1,147.6
M14,2022-02-27,147.6,0.0,14.8,132.8
M14,2022-03-06,132.8,0.0,24.6,108.2
M14,2022-03-13,108.2,90.0,16.0,182.2
M14,2022-03-20,182.2,0.0,13.8,168.4
M14,2022-03-27,168.4,0.0,19.5,148.9
M14,2022-04-03,148.9,0.0,24.8,124.1
M14,2022-04-10,124.1,0.0,18.5,105.6
M14,2022-04-17,105.6,120.0,12.7,212.9
M14,2022-04-24,212.9,0.0,38.4,174.5
M14,2022-05-01,174.5,0.0,21.8,152.6
M14,2022-05-08,152.6,90.0,31.6,211.1
M14,2022-05-15,211.1,0.0,42.3,168.7
M14,2022-05-22,168.7,110.0,64.9,213.8
M14,2022-05-29,213.8,0.0,37.8,176.0
M14,2022-06-05,176.0,100.0,53.6,222.4
M14,2022-06-12,222.4,0.0,51.3,171.1
M14,2022-06-19,171.1,100.0,55.0,216.1
M14,2022-06-26,216.1,0.0,42.1,174.0
M14,2022-07-03,174.0,0.0,40.4,133.6
M14,2022-07-10,133.6,140.0,35.3,238.3
M14,2022-07-17,238.3,0.0,61.0,177.3
M14,2022-07-24,177.3,100.0,45.8,231.4
M14,2022-07-31,231.4,0.0,53.4,178.0
M14,2022-08-07,178.0,110.0,55.0,233.0
M14,2022-08-14,233.0,0.0,55.6,177.4
M14,2022-08-21,177.4,90.0,40.0,227.5
M14,2022-08-28,227.5,0.0,53.4,174.0
M14,2022-09-04,174.0,120.0,49.1,244.9
M14,2022-09-11,244.9,0.0,67.7,177.2
M14,2022-09-18,177.2,0.0,25.9,151.3
M14,2022-09-25,151.3,0.0,24.4,126.9
M14,2022-10-02,126.9,100.0,21.3,205.7
M14,2022-10-09,205.7,0.0,28.9,176.8
M14,2022-10-16,176.8,0.0,20.7,156.1
M14,2022-10-23,156.1,0.0,7.8,148.3
M14,2022-10-30,148.3,0.0,20.9,127.5
M14,2022-11-06,127.5,0.0,20.5,107.0
M14,2022-11-13,107.0,100.0,13.3,193.7
M14,2022-11-20,193.7,0.0,16.2,177.5
M14,2022-11-27,177.5,0.0,12.3,165.3
M14,2022-12-04,165.3,0.0,20.5,144.8
M14,2022-12-11,144.8,0.0,16.4,128.4
M14,2022-12-18,128.4,0.0,12.3,116.1
M14,2022-12-25,116.1,0.0,13.6,102.5
M14,2023-01-01,102.5,100.0,12.9,189.6
M14,2023-01-08,189.6,0.0,11.7,177.9
M14,2023-01-15,177.9,0.0,23.2,154.7
M14,2023-01-22,154.7,0.0,10.9,143.8
M14,2023-01-29,143.8,0.0,12.7,131.1
M14,2023-02-05,131.1,0.0,21.3,109.8
M14,2023-02-12,109.8,90.0,11.9,188.0
M14,2023-02-19,188.0,0.0,18.9,169.0
M14,2023-02-26,169.0,0.0,24.6,144.5
M14,2023-03-05,144.5,90.0,29.8,204.6
M14,2023-03-12,204.6,0.0,32.0,172.7
M14,2023-03-19,172.7,0.0,23.4,149.3
M14,2023-03-26,149.3,0.0,24.2,125.1
M14,2023-04-02,125.1,100.0,23.6,201.5
M14,2023-04-09,201.5,0.0,25.5,175.9
M14,2023-04-16,175.9,0.0,20.5,155.5
M14,2023-04-23,155.5,0.0,25.5,129.9
M14,2023-04-30,129.9,0.0,20.7,109.2
M14,2023-05-07,109.2,130.0,20.5,218.8
M14,2023-05-14,218.8,0.0,43.3,175.5
M14,2023-05-21,175.5,100.0,49.7,225.8
M14,2023-05-28,225.8,0.0,49.5,176.2
M14,2023-06-04,176.2,100.0,54.2,222.0
M14,2023-06-11,222.0,0.0,52.5,169.6
M14,2023-06-18,169.6,110.0,51.1,228.5
M14,2023-06-25,228.5,0.0,57.3,171.1
M14,2023-07-02,171.1,130.0,67.1,234.1
M14,2023-07-09,234.1,0.0,63.8,170.3
M14,2023-07-16,170.3,110.0,44.7,235.6
M14,2023-07-23,235.6,0.0,62.4,173.2
M14,2023-07-30,173.2,100.0,42.7,230.5
M14,2023-08-06,230.5,0.0,53.8,176.7
M14,2023-08-13,176.7,100.0,49.3,227.4
M14,2023-08-20,227.4,0.0,52.8,174.5
M14,2023-08-27,174.5,120.0,69.0,225.5
M14,2023-09-03,225.5,0.0,53.8,171.7
M14,2023-09-10,171.7,90.0,61.8,199.9
M14,2023-09-17,199.9,0.0,30.6,169.3
M14,2023-09-24,169.3,0.0,19.9,149.4
M14,2023-10-01,149.4,0.0,33.7,115.6
M14,2023-10-08,115.6,0.0,11.9,103.7
M14,2023-10-15,103.7,110.0,12.3,201.4
M14,2023-10-22,201.4,0.0,25.0,176.5
M14,2023-10-29,176.5,0.0,11.9,164.6
M14,2023-11-05,164.6,0.0,12.3,152.3
M14,2023-11-12,152.3,0.0,15.8,136.5
M14,2023-11-19,136.5,0.0,20.7,115.8
M14,2023-11-26,115.8,0.0,13.1,102.8
M14,2023-12-03,102.8,110.0,15.0,197.8
M14,2023-12-10,197.8,0.0,21.1,176.7
M14,2023-12-17,176.7,0.0,13.1,163.6
M14,2023-12-24,163.6,0.0,25.0,138.7
M14,2023-12-31,138.7,0.0,19.1,119.6
M14,2024-01-07,119.6,100.0,21.8,197.7
M14,2024-01-14,197.7,0.0,23.0,174.7
M14,2024-01-21,174.7,0.0,23.8,150.9
M14,2024-01-28,150.9,0.0,13.6,137.3
M14,2024-02-04,137.3,0.0,16.6,120.7
M14,2024-02-11,120.7,110.0,18.9,211.8
M14,2024-02-18,211.8,0.0,37.2,174.5
M14,2024-02-25,174.5,0.0,17.9,156.6
M14,2024-03-03,156.6,0.0,33.2,123.5
M14,2024-03-10,123.5,100.0,21.6,201.8
M14,2024-03-17,201.8,0.0,28.5,173.3
M14,2024-03-24,173.3,0.0,24.8,148.6
M14,2024-03-31,148.6,0.0,26.3,122.2
M14,2024-04-07,122.2,120.0,35.5,206.8
M14,2024-04-14,206.8,0.0,31.2,175.6
M14,2024-04-21,175.6,0.0,33.9,141.6
M14,2024-04-28,141.6,90.0,23.6,208.0
M14,2024-05-05,208.0,0.0,34.3,173.7
M14,2024-05-12,173.7,90.0,43.9,219.8
M14,2024-05-19,219.8,0.0,50.1,169.7
M14,2024-05-26,169.7,110.0,39.0,240.7
M14,2024-06-02,240.7,0.0,63.6,177.2
M14,2024-06-09,177.2,130.0,72.0,235.2
M14,2024-06-16,235.2,0.0,58.5,176.7
M14,2024-06-23,176.7,140.0,62.4,254.3
M14,2024-06-30,254.3,0.0,78.2,176.1
M14,2024-07-07,176.1,140.0,69.6,246.5
M14,2024-07-14,246.5,0.0,73.1,173.4
M14,2024-07-21,173.4,160.0,70.0,263.4
M14,2024-07-28,263.4,0.0,85.2,178.1
M14,2024-08-04,178.1,130.0,62.0,246.1
M14,2024-08-11,246.1,0.0,75.1,171.1
M14,2024-08-18,171.1,130.0,64.2,236.9
M14,2024-08-25,236.9,0.0,62.6,174.3
M14,2024-09-01,174.3,120.0,47.2,247.1
M14,2024-09-08,247.1,0.0,71.6,175.6
M14,2024-09-15,175.6,0.0,36.3,139.3
M14,2024-09-22,139.3,0.0,33.2,106.1
M14,2024-09-29,106.1,90.0,25.4,170.8
M14,2024-10-06,170.8,0.0,40.0,130.8
M14,2024-10-13,130.8,90.0,21.1,199.8
M14,2024-10-20,199.8,0.0,29.6,170.1
M14,2024-10-27,170.1,0.0,12.1,158.0
M14,2024-11-03,158.0,0.0,19.1,138.9
M14,2024-11-10,138.9,0.0,18.1,120.8
M14,2024-11-17,120.8,100.0,23.6,197.2
M14,2024-11-24,197.2,0.0,23.6,173.6
M14,2024-12-01,173.6,0.0,28.9,144.7
M14,2024-12-08,144.7,0.0,10.7,134.0
M14,2024-12-15,134.0,0.0,9.8,124.3
M14,2024-12-22,124.3,0.0,28.7,95.6
M14,2024-12-29,95.6,140.0,10.7,224.9
M14,2025-01-05,224.9,0.0,52.6,172.2
M15,2022-01-02,122.5,0.0,7.5,115.0
M15,2022-01-09,115.0,0.0,20.9,94.1
M15,2022-01-16,94.1,0.0,24.5,69.6
M15,2022-01-23,69.6,0.0,20.0,49.6
M15,2022-01-30,49.6,0.0,7.7,41.8
M15,2022-02-06,41.8,40.0,16.8,65.1
M15,2022-02-13,65.1,0.0,8.6,56.5
M15,2022-02-20,56.5,0.0,4.6,51.9
M15,2022-02-27,51.9,0.0,6.4,45.5
M15,2022-03-06,45.5,0.0,7.4,38.0
M15,2022-03-13,38.0,0.0,4.6,33.4
M15,2022-03-20,33.4,30.0,6.4,57.1
M15,2022-03-27,57.1,0.0,5.3,51.8
M15,2022-04-03,51.8,0.0,3.8,47.9
M15,2022-04-10,47.9,0.0,4.7,43.2
M15,2022-04-17,43.2,0.0,8.0,35.2
M15,2022-04-24,35.2,30.0,7.4,57.8
M15,2022-05-01,57.8,0.0,5.5,52.3
M15,2022-05-08,52.3,0.0,5.6,46.7
M15,2022-05-15,46.7,0.0,7.4,39.3
M15,2022-05-22,39.3,0.0,5.7,33.7
M15,2022-05-29,33.7,30.0,6.5,57.2
M15,2022-06-05,57.2,0.0,6.1,51.1
M15,2022-06-12,51.1,0.0,5.8,45.3
M15,2022-06-19,45.3,0.0,8.4,36.9
M15,2022-06-26,36.9,30.0,6.3,60.6
M15,2022-07-03,60.6,0.0,6.9,53.8
M15,2022-07-10,53.8,0.0,5.3,48.5
M15,2022-07-17,48.5,0.0,6.2,42.3
M15,2022-07-24,42.3,0.0,7.4,35.0
M15,2022-07-31,35.0,30.0,6.6,58.4
M15,2022-08-07,58.4,0.0,4.3,54.1
M15,2022-08-14,54.1,0.0,7.5,46.5
M15,2022-08-21,46.5,0.0,6.6,40.0
M15,2022-08-28,40.0,0.0,4.0,35.9
M15,2022-09-04,35.9,40.0,7.6,68.3
M15,2022-09-11,68.3,0.0,10.2,58.1
M15,2022-09-18,58.1,0.0,13.8,44.3
M15,2022-09-25,44.3,30.0,12.8,61.5
M15,2022-10-02,61.5,0.0,11.6,49.9
M15,2022-10-09,49.9,0.0,13.2,36.7
M15,2022-10-16,36.7,50.0,10.5,76.2
M15,2022-10-23,76.2,0.0,20.8,55.4
M15,2022-10-30,55.4,30.0,14.4,71.0
M15,2022-11-06,71.0,0.0,19.7,51.3
M15,2022-11-13,51.3,50.0,22.0,79.2
M15,2022-11-20,79.2,0.0,22.0,57.3
M15,2022-11-27,57.3,40.0,19.2,78.1
M15,2022-12-04,78.1,0.0,25.2,52.9
M15,2022-12-11,52.9,30.0,14.2,68.7
M15,2022-12-18,68.7,0.0,15.0,53.7
M15,2022-12-25,53.7,50.0,24.5,79.2
M15,2023-01-01,79.2,0.0,23.7,55.5
M15,2023-01-08,55.5,40.0,20.3,75.2
M15,2023-01-15,75.2,0.0,22.6,52.6
M15,2023-01-22,52.6,40.0,17.3,75.2
M15,2023-01-29,75.2,0.0,18.5,56.7
M15,2023-02-05,56.7,0.0,18.2,38.5
M15,2023-02-12,38.5,40.0,12.6,65.8
M15,2023-02-19,65.8,0.0,7.7,58.1
M15,2023-02-26,58.1,0.0,8.5,49.5
M15,2023-03-05,49.5,0.0,8.3,41.2
M15,2023-03-12,41.2,0.0,6.4,34.8
M15,2023-03-19,34.8,30.0,7.5,57.3
M15,2023-03-26,57.3,0.0,6.9,50.4
M15,2023-04-02,50.4,0.0,5.3,45.1
M15,2023-04-09,45.1,0.0,6.3,38.9
M15,2023-04-16,38.9,0.0,6.8,32.1
M15,2023-04-23,32.1,30.0,5.3,56.8
M15,2023-04-30,56.8,0.0,5.8,51.0
M15,2023-05-07,51.0,0.0,4.2,46.8
M15,2023-05-14,46.8,0.0,6.1,40.7
M15,2023-05-21,40.7,0.0,8.0,32.7
M15,2023-05-28,32.7,30.0,7.4,55.4
M15,2023-06-04,55.4,0.0,3.9,51.4
M15,2023-06-11,51.4,0.0,8.1,43.3
M15,2023-06-18,43.3,0.0,8.4,34.9
M15,2023-06-25,34.9,30.0,5.3,59.6
M15,2023-07-02,59.6,0.0,5.6,54.0
M15,2023-07-09,54.0,0.0,7.5,46.5
M15,2023-07-16,46.5,0.0,9.9,36.6
M15,2023-07-23,36.6,0.0,5.1,31.5
M15,2023-07-30,31.5,40.0,5.5,66.0
M15,2023-08-06,66.0,0.0,9.1,56.9
M15,2023-08-13,56.9,0.0,6.3,50.6
M15,2023-08-20,50.6,0.0,5.4,45.2
M15,2023-08-27,45.2,0.0,6.8,38.4
M15,2023-09-03,38.4,30.0,7.4,61.1
M15,2023-09-10,61.1,0.0,7.5,53.5
M15,2023-09-17,53.5,0.0,10.8,42.8
M15,2023-09-24,42.8,30.0,9.3,63.5
M15,2023-10-01,63.5,0.0,11.6,51.9
M15,2023-10-08,51.9,0.0,10.5,41.4
M15,2023-10-15,41.4,50.0,13.6,77.8
M15,2023-10-22,77.8,0.0,25.5,52.3
M15,2023-10-29,52.3,40.0,19.2,73.1
M15,2023-11-05,73.1,0.0,20.6,52.5
M15,2023-11-12,52.5,50.0,17.2,85.3
M15,2023-11-19,85.3,0.0,28.1,57.1
M15,2023-11-26,57.1,30.0,17.2,70.0
M15,2023-12-03,70.0,0.0,17.2,52.7
M15,2023-12-10,52.7,60.0,27.0,85.8
M15,2023-12-17,85.8,0.0,30.6,55.2
M15,2023-12-24,55.2,40.0,16.4,78.8
M15,2023-12-31,78.8,0.0,27.4,51.4
M15,2024-01-07,51.4,50.0,19.6,81.8
M15,2024-01-14,81.8,0.0,23.3,58.5
M15,2024-01-21,58.5,50.0,22.1,86.3
M15,2024-01-28,86.3,0.0,29.4,56.9
M15,2024-02-04,56.9,40.0,24.8,72.1
M15,2024-02-11,72.1,0.0,17.5,54.6
M15,2024-02-18,54.6,0.0,10.7,43.9
M15,2024-02-25,43.9,0.0,8.7,35.2
M15,2024-03-03,35.2,40.0,4.4,70.8
M15,2024-03-10,70.8,0.0,12.2,58.6
